capture_index,point_direction,point_number,label,sample_index,captured_at_iso,raw_adc,voltage_v,distance_cm,valid_sample
13,ret,6,ret_p06,17,2026-03-13T15:54:50,744,3.6330,6.6000,0
13,ret,6,ret_p06,18,2026-03-13T15:54:50,606,2.9590,8.4000,0
13,ret,6,ret_p06,19,2026-03-13T15:54:50,584,2.8520,8.8000,0
13,ret,6,ret_p06,20,2026-03-13T15:54:50,575,2.8080,8.9000,0
13,ret,6,ret_p06,21,2026-03-13T15:54:50,570,2.7830,9.0000,0
13,ret,6,ret_p06,22,2026-03-13T15:54:50,567,2.7690,9.1000,0
13,ret,6,ret_p06,23,2026-03-13T15:54:50,566,2.7640,9.1000,0
13,ret,6,ret_p06,24,2026-03-13T15:54:50,566,2.7640,9.1000,0
14,ret,5,ret_p05,0,2026-03-13T15:54:54,698,3.4080,7.1000,0
14,ret,5,ret_p05,1,2026-03-13T15:54:54,693,3.3840,7.2000,0
14,ret,5,ret_p05,2,2026-03-13T15:54:54,691,3.3740,7.2000,0
14,ret,5,ret_p05,3,2026-03-13T15:54:54,689,3.3640,7.2000,0
14,ret,5,ret_p05,4,2026-03-13T15:54:54,690,3.3690,7.2000,0
14,ret,5,ret_p05,5,2026-03-13T15:54:54,780,3.8090,6.2000,0
14,ret,5,ret_p05,6,2026-03-13T15:54:54,736,3.5940,6.7000,0
14,ret,5,ret_p05,7,2026-03-13T15:54:54,711,3.4720,7.0000,0
14,ret,5,ret_p05,8,2026-03-13T15:54:54,699,3.4130,7.1000,0
14,ret,5,ret_p05,9,2026-03-13T15:54:54,694,3.3890,7.2000,0
14,ret,5,ret_p05,10,2026-03-13T15:54:54,691,3.3740,7.2000,0
14,ret,5,ret_p05,11,2026-03-13T15:54:54,689,3.3640,7.2000,0
14,ret,5,ret_p05,12,2026-03-13T15:54:54,687,3.3540,7.3000,0
14,ret,5,ret_p05,13,2026-03-13T15:54:54,786,3.8380,6.2000,0
14,ret,5,ret_p05,14,2026-03-13T15:54:54,722,3.5250,6.8000,0
14,ret,5,ret_p05,15,2026-03-13T15:54:54,698,3.4080,7.1000,0
14,ret,5,ret_p05,16,2026-03-13T15:54:54,679,3.3150,7.4000,0
14,ret,5,ret_p05,17,2026-03-13T15:54:54,663,3.2370,7.6000,0
14,ret,5,ret_p05,18,2026-03-13T15:54:54,649,3.1690,7.8000,0
14,ret,5,ret_p05,19,2026-03-13T15:54:54,634,3.0960,8.0000,0
14,ret,5,ret_p05,20,2026-03-13T15:54:54,619,3.0220,8.2000,0
14,ret,5,ret_p05,21,2026-03-13T15:54:54,773,3.7740,6.3000,0
14,ret,5,ret_p05,22,2026-03-13T15:54:54,635,3.1010,8.0000,0
14,ret,5,ret_p05,23,2026-03-13T15:54:54,590,2.8810,8.7000,0
14,ret,5,ret_p05,24,2026-03-13T15:54:54,565,2.7590,9.1000,0
15,ret,4,ret_p04,0,2026-03-13T15:54:58,615,3.0030,8.3000,0
15,ret,4,ret_p04,1,2026-03-13T15:54:58,785,3.8330,6.2000,0
15,ret,4,ret_p04,2,2026-03-13T15:54:58,692,3.3790,7.2000,0
15,ret,4,ret_p04,3,2026-03-13T15:54:58,692,3.3790,7.2000,0
15,ret,4,ret_p04,4,2026-03-13T15:54:58,693,3.3840,7.2000,0
15,ret,4,ret_p04,5,2026-03-13T15:54:58,692,3.3790,7.2000,0
15,ret,4,ret_p04,6,2026-03-13T15:54:58,659,3.2180,7.6000,0
15,ret,4,ret_p04,7,2026-03-13T15:54:58,793,3.8720,6.1000,0
15,ret,4,ret_p04,8,2026-03-13T15:54:58,718,3.5060,6.9000,0
15,ret,4,ret_p04,9,2026-03-13T15:54:58,686,3.3500,7.3000,0
15,ret,4,ret_p04,10,2026-03-13T15:54:58,672,3.2810,7.4000,0
15,ret,4,ret_p04,11,2026-03-13T15:54:58,665,3.2470,7.5000,0
15,ret,4,ret_p04,12,2026-03-13T15:54:58,662,3.2320,7.6000,0
15,ret,4,ret_p04,13,2026-03-13T15:54:58,660,3.2230,7.6000,0
15,ret,4,ret_p04,14,2026-03-13T15:54:58,659,3.2180,7.6000,0
15,ret,4,ret_p04,15,2026-03-13T15:54:58,789,3.8530,6.2000,0
15,ret,4,ret_p04,16,2026-03-13T15:54:58,715,3.4910,6.9000,0
15,ret,4,ret_p04,17,2026-03-13T15:54:58,685,3.3450,7.3000,0
15,ret,4,ret_p04,18,2026-03-13T15:54:58,671,3.2760,7.5000,0
15,ret,4,ret_p04,19,2026-03-13T15:54:58,665,3.2470,7.5000,0
15,ret,4,ret_p04,20,2026-03-13T15:54:58,661,3.2280,7.6000,0
15,ret,4,ret_p04,21,2026-03-13T15:54:58,660,3.2230,7.6000,0
15,ret,4,ret_p04,22,2026-03-13T15:54:58,659,3.2180,7.6000,0
15,ret,4,ret_p04,23,2026-03-13T15:54:58,794,3.8770,6.1000,0
15,ret,4,ret_p04,24,2026-03-13T15:54:58,718,3.5060,6.9000,0
16,ret,3,ret_p03,0,2026-03-13T15:55:01,662,3.2320,7.6000,0
16,ret,3,ret_p03,1,2026-03-13T15:55:01,659,3.2180,7.6000,0
16,ret,3,ret_p03,2,2026-03-13T15:55:01,658,3.2130,7.6000,0
16,ret,3,ret_p03,3,2026-03-13T15:55:01,783,3.8230,6.2000,0
16,ret,3,ret_p03,4,2026-03-13T15:55:01,718,3.5060,6.9000,0
16,ret,3,ret_p03,5,2026-03-13T15:55:01,686,3.3500,7.3000,0
16,ret,3,ret_p03,6,2026-03-13T15:55:01,672,3.2810,7.4000,0
16,ret,3,ret_p03,7,2026-03-13T15:55:01,666,3.2520,7.5000,0
16,ret,3,ret_p03,8,2026-03-13T15:55:01,662,3.2320,7.6000,0
16,ret,3,ret_p03,9,2026-03-13T15:55:01,659,3.2180,7.6000,0
16,ret,3,ret_p03,10,2026-03-13T15:55:01,659,3.2180,7.6000,0
16,ret,3,ret_p03,11,2026-03-13T15:55:01,791,3.8620,6.1000,0
16,ret,3,ret_p03,12,2026-03-13T15:55:01,712,3.4770,7.0000,0
16,ret,3,ret_p03,13,2026-03-13T15:55:01,688,3.3590,7.2000,0
16,ret,3,ret_p03,14,2026-03-13T15:55:01,673,3.2860,7.4000,0
16,ret,3,ret_p03,15,2026-03-13T15:55:01,666,3.2520,7.5000,0
16,ret,3,ret_p03,16,2026-03-13T15:55:01,662,3.2320,7.6000,0
16,ret,3,ret_p03,17,2026-03-13T15:55:01,660,3.2230,7.6000,0
16,ret,3,ret_p03,18,2026-03-13T15:55:01,658,3.2130,7.6000,0
16,ret,3,ret_p03,19,2026-03-13T15:55:01,778,3.7990,6.3000,0
16,ret,3,ret_p03,20,2026-03-13T15:55:01,717,3.5010,6.9000,0
16,ret,3,ret_p03,21,2026-03-13T15:55:01,688,3.3590,7.2000,0
16,ret,3,ret_p03,22,2026-03-13T15:55:01,672,3.2810,7.4000,0
16,ret,3,ret_p03,23,2026-03-13T15:55:01,666,3.2520,7.5000,0
16,ret,3,ret_p03,24,2026-03-13T15:55:01,661,3.2280,7.6000,0
17,ret,2,ret_p02,0,2026-03-13T15:55:04,657,3.2080,7.6000,0
17,ret,2,ret_p02,1,2026-03-13T15:55:04,657,3.2080,7.6000,0
17,ret,2,ret_p02,2,2026-03-13T15:55:04,657,3.2080,7.6000,0
17,ret,2,ret_p02,3,2026-03-13T15:55:04,657,3.2080,7.6000,0
17,ret,2,ret_p02,4,2026-03-13T15:55:04,657,3.2080,7.6000,0
17,ret,2,ret_p02,5,2026-03-13T15:55:04,595,2.9050,8.6000,0
17,ret,2,ret_p02,6,2026-03-13T15:55:04,744,3.6330,6.6000,0
17,ret,2,ret_p02,7,2026-03-13T15:55:04,649,3.1690,7.8000,0
17,ret,2,ret_p02,8,2026-03-13T15:55:04,623,3.0420,8.1000,0
17,ret,2,ret_p02,9,2026-03-13T15:55:04,607,2.9640,8.4000,0
17,ret,2,ret_p02,10,2026-03-13T15:55:04,602,2.9390,8.5000,0
17,ret,2,ret_p02,11,2026-03-13T15:55:04,598,2.9200,8.5000,0
17,ret,2,ret_p02,12,2026-03-13T15:55:04,597,2.9150,8.5000,0
17,ret,2,ret_p02,13,2026-03-13T15:55:04,599,2.9250,8.5000,0
17,ret,2,ret_p02,14,2026-03-13T15:55:04,750,3.6620,6.5000,0
17,ret,2,ret_p02,15,2026-03-13T15:55:04,656,3.2030,7.7000,0
17,ret,2,ret_p02,16,2026-03-13T15:55:04,621,3.0320,8.2000,0
17,ret,2,ret_p02,17,2026-03-13T15:55:04,612,2.9880,8.3000,0
17,ret,2,ret_p02,18,2026-03-13T15:55:04,601,2.9350,8.5000,0
17,ret,2,ret_p02,19,2026-03-13T15:55:04,598,2.9200,8.5000,0
17,ret,2,ret_p02,20,2026-03-13T15:55:04,596,2.9100,8.6000,0
17,ret,2,ret_p02,21,2026-03-13T15:55:04,599,2.9250,8.5000,0
17,ret,2,ret_p02,22,2026-03-13T15:55:04,739,3.6080,6.7000,0
17,ret,2,ret_p02,23,2026-03-13T15:55:04,650,3.1740,7.7000,0
17,ret,2,ret_p02,24,2026-03-13T15:55:04,621,3.0320,8.2000,0
18,ret,1,ret_p01,0,2026-03-13T15:55:08,690,3.3690,7.2000,0
18,ret,1,ret_p01,1,2026-03-13T15:55:08,689,3.3640,7.2000,0
18,ret,1,ret_p01,2,2026-03-13T15:55:08,689,3.3640,7.2000,0
18,ret,1,ret_p01,3,2026-03-13T15:55:08,788,3.8480,6.2000,0
18,ret,1,ret_p01,4,2026-03-13T15:55:08,740,3.6130,6.6000,0
18,ret,1,ret_p01,5,2026-03-13T15:55:08,710,3.4670,7.0000,0
18,ret,1,ret_p01,6,2026-03-13T15:55:08,698,3.4080,7.1000,0
18,ret,1,ret_p01,7,2026-03-13T15:55:08,691,3.3740,7.2000,0
18,ret,1,ret_p01,8,2026-03-13T15:55:08,687,3.3540,7.3000,0
18,ret,1,ret_p01,9,2026-03-13T15:55:08,686,3.3500,7.3000,0
18,ret,1,ret_p01,10,2026-03-13T15:55:08,687,3.3540,7.3000,0
18,ret,1,ret_p01,11,2026-03-13T15:55:08,792,3.8670,6.1000,0
18,ret,1,ret_p01,12,2026-03-13T15:55:08,737,3.5990,6.7000,0
18,ret,1,ret_p01,13,2026-03-13T15:55:08,711,3.4720,7.0000,0
18,ret,1,ret_p01,14,2026-03-13T15:55:08,699,3.4130,7.1000,0
18,ret,1,ret_p01,15,2026-03-13T15:55:08,693,3.3840,7.2000,0
18,ret,1,ret_p01,16,2026-03-13T15:55:08,688,3.3590,7.2000,0
18,ret,1,ret_p01,17,2026-03-13T15:55:08,687,3.3540,7.3000,0
18,ret,1,ret_p01,18,2026-03-13T15:55:08,687,3.3540,7.3000,0
18,ret,1,ret_p01,19,2026-03-13T15:55:08,789,3.8530,6.2000,0
18,ret,1,ret_p01,20,2026-03-13T15:55:08,736,3.5940,6.7000,0
18,ret,1,ret_p01,21,2026-03-13T15:55:08,710,3.4670,7.0000,0
18,ret,1,ret_p01,22,2026-03-13T15:55:08,699,3.4130,7.1000,0
18,ret,1,ret_p01,23,2026-03-13T15:55:08,693,3.3840,7.2000,0
18,ret,1,ret_p01,24,2026-03-13T15:55:08,690,3.3690,7.2000,0
