t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
103100,RUNNING,-7.6656,-6.4107,3.1962,3.0,4.33,0
103200,RUNNING,-8.0956,-7.2085,3.1246,3.0,6.59,0
103300,RUNNING,-9.0058,-8.2544,3.1511,3.0,3.3,0
103400,RUNNING,-10.8028,-9.4417,3.1619,3.0,0.64,0
103500,RUNNING,-11.9556,-10.7902,3.1637,3.0,-1.53,0
103600,RUNNING,-13.259,-11.7861,3.164,3.0,-3.62,0
103700,RUNNING,-13.8028,-12.9614,3.1641,3.0,-5.69,0
103800,RUNNING,-13.8028,-13.3905,3.1641,3.0,-7.76,0
103900,RUNNING,-14.0136,-13.7689,3.1063,3.0,-6.03,0
104000,RUNNING,-14.0136,-13.8937,3.0364,3.0,-2.74,0
104100,RUNNING,-14.0136,-14.0532,2.9964,3.0,-0.42,0
104200,RUNNING,-14.0136,-13.8313,2.6795,3.0,13.25,0
104300,RUNNING,-14.0136,-13.9511,2.4977,3.0,29.96,0
104400,RUNNING,-14.0136,-13.7957,2.6518,3.0,20.94,0
104500,RUNNING,-13.1218,-13.353,2.7792,3.0,13.32,0
104600,RUNNING,-13.1218,-13.2351,2.8517,3.0,11.29,0
104700,RUNNING,-14.9054,-13.6958,2.95,3.0,6.54,0
104800,RUNNING,-11.9054,-12.7827,2.8548,3.0,-13.44,0
104900,RUNNING,-10.1218,-11.1656,1.7698,-3.0,-213.44,0
105000,RUNNING,-8.9054,-10.2684,0.7147,3.0,16.94,0
105100,RUNNING,-7.1218,-8.6506,0.0506,-3.0,-183.06,0
105200,RUNNING,-7.1218,-7.8709,-0.4982,3.0,58.97,0
105300,RUNNING,-5.0136,-6.3121,-0.7328,-3.0,-141.03,0
105400,RUNNING,-4.1218,-5.195,-0.7812,3.0,58.97,0
105500,RUNNING,-2.9054,-3.8696,-0.7894,-3.0,-141.03,0
105600,RUNNING,-1.1218,-2.6555,-0.7907,2.4685,58.97,0
105700,RUNNING,0.0946,-1.283,-0.791,-3.0,-141.03,0
105800,RUNNING,0.2552,-0.5323,-0.791,1.8581,58.97,0
105900,RUNNING,0.5982,0.1125,-0.7462,-1.9623,-53.38,0
106000,RUNNING,0.804,0.4219,-0.4737,1.5705,130.32,0
106100,RUNNING,0.461,0.5268,0.0796,2.0257,141.51,0
106200,RUNNING,0.461,0.5268,1.1297,1.5287,58.4,0
106300,RUNNING,0.461,0.5268,1.9277,1.5246,0.0,0
106400,RUNNING,0.461,0.5268,2.2828,1.5246,0.0,0
106500,RUNNING,0.461,0.5268,2.3579,1.5246,0.0,0
106600,RUNNING,0.461,0.5268,2.3705,1.5246,0.0,0
106700,RUNNING,0.461,0.5268,2.3726,1.5246,0.0,0
106800,RUNNING,3.461,1.407,2.2939,1.2581,-44.88,0
106900,RUNNING,7.0282,4.6771,1.1004,-3.0,-260.99,0
107000,RUNNING,7.6297,6.1757,-0.4985,-0.2149,-22.02,0
107100,RUNNING,7.5954,7.1084,-1.7952,-3.0,-119.8,0
107200,RUNNING,7.1838,7.1901,-2.3364,-0.6143,73.25,0
107300,RUNNING,7.1838,7.1868,-1.9023,-0.6828,61.79,0
107400,RUNNING,7.1838,7.1868,-1.1894,-0.7522,23.64,0
107500,RUNNING,7.1838,7.1868,-0.8002,-0.7799,0.0,0
107600,RUNNING,7.1838,7.1868,-0.7194,-0.7799,0.0,0
107700,RUNNING,7.1838,7.1868,-0.7059,-0.7799,0.0,0
107800,RUNNING,4.1838,6.2859,-0.6509,-0.5342,15.24,0
107900,RUNNING,4.1838,6.2859,-0.2839,-0.5949,-12.71,0
108000,RUNNING,2.6838,5.2053,-0.194,-0.3275,2.8,0
108100,RUNNING,1.3528,2.6958,0.5161,3.0,181.74,0
108200,RUNNING,1.5586,2.0942,1.4243,0.5493,-15.85,0
108300,RUNNING,1.3528,1.6071,1.9431,2.5782,78.05,0
108400,RUNNING,1.3528,1.4774,2.0999,0.7025,-56.01,0
108500,RUNNING,0.9412,1.272,1.9121,3.0,85.93,0
108600,RUNNING,0.9412,1.1753,1.5086,0.7676,-31.63,0
108700,RUNNING,0.3238,0.6648,1.4608,3.0,114.89,0
108800,RUNNING,0.0494,0.3797,1.8085,0.9932,-25.58,0
108900,RUNNING,-0.0878,0.0927,2.1115,2.4261,43.13,0
109000,RUNNING,-0.0878,0.0006,2.1892,1.1046,-50.91,0
109100,RUNNING,-0.0878,-0.0575,1.9675,1.3491,-32.52,0
109200,RUNNING,-0.7738,-0.4228,1.698,1.2333,-21.37,0
109300,RUNNING,-0.911,-0.6946,1.6433,2.9364,91.64,0
109400,RUNNING,-0.911,-0.805,1.9106,1.36,-20.35,0
109500,RUNNING,-1.94,-1.4355,1.8912,3.0,85.47,0
109600,RUNNING,-1.7342,-1.6167,1.9878,1.6195,-1.77,0
109700,RUNNING,-1.7342,-1.6939,2.2135,1.9601,2.48,0
109800,RUNNING,-1.3912,-1.6116,2.2019,1.6502,-26.44,0
109900,RUNNING,-0.8424,-1.1668,1.3789,-0.8929,-151.96,0
110000,RUNNING,-0.8424,-1.0014,0.823,1.4906,24.68,0
110100,RUNNING,-0.911,-0.9175,0.5853,1.4261,41.34,0
110200,RUNNING,-1.3226,-1.1097,0.7886,1.538,54.51,0
110300,RUNNING,-2.9004,-1.8454,1.7909,3.0,95.7,0
110400,RUNNING,-2.9004,-2.3835,2.4665,1.9373,-8.35,0
110500,RUNNING,-2.9004,-2.7231,2.6749,3.0,43.09,0
110600,RUNNING,-1.8028,-2.2538,2.23,1.9319,-28.98,0
110700,RUNNING,-1.6656,-1.9164,1.1851,-0.0225,-87.62,0
110800,RUNNING,-0.911,-1.4757,0.5609,1.7344,36.35,0
110900,RUNNING,-1.1168,-1.1564,0.0857,1.3551,58.72,0
111000,RUNNING,-0.9796,-1.095,0.361,1.6429,75.22,0
111100,RUNNING,-0.3622,-0.6943,0.7702,-0.9491,-111.43,0
111200,RUNNING,-0.3622,-0.5249,0.7875,1.4863,36.06,0
111300,RUNNING,-0.0878,-0.2781,0.6736,-0.0053,-48.95,0
111400,RUNNING,0.0494,-0.1399,0.625,1.3766,40.8,0
111500,RUNNING,-0.0878,-0.0567,0.6636,1.5847,56.03,0
111600,RUNNING,0.461,0.2073,0.6269,1.272,35.99,0
111700,RUNNING,0.804,0.5273,0.4927,-0.895,-92.51,0
111800,RUNNING,0.9412,0.7239,0.3816,1.1068,35.26,0
111900,RUNNING,0.9412,0.8667,0.4144,0.4995,-1.0,0
112000,RUNNING,1.2842,1.0652,0.4352,0.987,25.79,0
112100,RUNNING,1.2156,1.164,0.4965,0.5611,-1.67,0
112200,RUNNING,1.2156,1.1903,0.5222,0.9272,23.0,0
112300,RUNNING,0.7354,0.9116,0.8641,2.3173,102.38,0
112400,RUNNING,0.2552,0.6776,1.4731,1.0633,-5.49,0
112500,RUNNING,0.3238,0.4206,1.9563,1.8595,15.56,0
112600,RUNNING,0.2552,0.3507,2.0125,1.1529,-38.54,0
112700,RUNNING,-0.4994,-0.1185,1.888,3.0,85.0,0
112800,RUNNING,-0.4994,-0.3128,2.2671,1.3527,-39.09,0
112900,RUNNING,-0.7052,-0.5404,2.4751,2.6559,23.45,0
113000,RUNNING,-0.7052,-0.6245,2.2841,1.4552,-45.29,0
113100,RUNNING,-0.7052,-0.6775,2.0739,1.6845,-25.31,0
113200,RUNNING,-0.7052,-0.6917,1.6883,1.4884,-17.88,0
113300,RUNNING,-0.6366,-0.68,1.46,1.1677,-24.44,0
113400,RUNNING,-0.4994,-0.6167,1.2773,1.4789,4.05,0
113500,RUNNING,-0.1564,-0.3143,0.997,0.2127,-65.12,0
113600,RUNNING,-0.1564,-0.2338,0.7871,1.3706,20.24,0
113700,RUNNING,0.3238,0.0922,0.5804,-0.4567,-84.03,0
113800,RUNNING,0.461,0.2803,0.1354,1.2149,47.02,0
113900,RUNNING,0.3238,0.1388,0.4854,-0.1254,-38.2,0
114000,RUNNING,0.7354,0.4143,0.7833,1.1705,15.75,0
114100,RUNNING,0.5982,0.78,0.5024,2.413,97.99,0
114200,RUNNING,0.5982,0.6873,0.5726,1.0755,24.41,0
114300,RUNNING,0.5982,0.6287,0.93,1.3151,23.47,0
114400,RUNNING,0.7354,0.6831,1.1069,1.0641,-4.57,0
114500,RUNNING,0.7354,0.7174,1.012,0.9131,-9.61,0
114600,RUNNING,0.6668,0.706,0.9744,1.0435,1.78,0
114700,RUNNING,0.5296,0.5901,1.0522,1.5243,31.99,0
114800,RUNNING,0.5296,0.5592,1.2256,1.076,-5.32,0
114900,RUNNING,0.461,0.4947,1.2296,1.3421,11.54,0
115000,RUNNING,0.5296,0.4981,1.1572,1.0846,-0.89,0
115100,RUNNING,0.9412,0.7143,1.1206,-0.681,-116.27,0
115200,RUNNING,0.9412,0.83,0.6928,0.9718,5.87,0
115300,RUNNING,0.9412,0.903,0.5815,0.6565,-5.18,0
115400,RUNNING,0.5296,0.7846,0.6623,0.9686,18.28,0
115500,RUNNING,0.5296,0.617,1.1287,1.6659,40.53,0
115600,RUNNING,0.5296,0.5724,1.3148,1.0201,-11.06,0
115700,RUNNING,0.8726,0.7696,1.0827,0.1851,-59.16,0
115800,RUNNING,0.8726,0.8221,0.7218,0.9306,6.35,0
115900,RUNNING,0.5296,0.6803,0.759,2.092,83.2,0
116000,RUNNING,0.5296,0.6034,1.1083,0.9827,-0.99,0
116100,RUNNING,0.5296,0.5549,1.2567,1.181,1.1,0
116200,RUNNING,0.5296,0.542,1.2349,0.9903,-11.67,0
116300,RUNNING,0.5296,0.5338,1.1317,1.0194,-5.66,0
116400,RUNNING,0.6668,0.5728,1.0676,0.9706,-7.78,0
116500,RUNNING,0.8726,0.6963,0.8721,-0.3895,-83.48,0
116600,RUNNING,0.9412,0.8212,0.5083,0.8826,12.69,0
116700,RUNNING,0.9412,0.9,0.3312,0.543,5.7,0
116800,RUNNING,0.9412,0.921,0.4059,0.8354,23.86,0
116900,RUNNING,0.9412,0.9342,0.5518,0.7708,14.79,0
117000,RUNNING,0.9412,0.9378,0.7354,0.8123,7.91,0
117100,RUNNING,0.9412,0.94,0.8485,0.7939,-0.15,0
117200,RUNNING,0.9412,0.9406,0.9406,0.7933,-7.15,0
117300,RUNNING,0.9412,0.941,0.9624,0.7827,-11.25,0
117400,RUNNING,0.9412,0.9411,0.9083,0.775,-10.49,0
117500,RUNNING,0.9412,0.9411,0.8261,0.7657,-7.29,0
117600,RUNNING,0.9412,0.9411,0.7301,0.7568,-2.1,0
117700,RUNNING,0.9412,0.9412,0.6409,0.7477,3.7,0
117800,RUNNING,0.8726,0.9062,0.6195,0.7493,8.19,0
117900,RUNNING,0.8726,0.8841,0.7468,0.8334,7.22,0
118000,RUNNING,0.5296,0.7753,0.8284,0.7718,2.96,0
118100,RUNNING,0.8726,0.8392,1.0988,0.4956,-36.36,0
118200,RUNNING,0.9412,0.8768,0.978,0.7252,-20.75,0
118300,RUNNING,0.9412,0.9191,0.7199,0.5388,-19.71,0
118400,RUNNING,0.9412,0.9303,0.5149,0.6915,2.74,0
118500,RUNNING,0.9412,0.9374,0.4521,0.6526,6.59,0
118600,RUNNING,0.9412,0.9393,0.468,0.6571,8.67,0
118700,RUNNING,0.9412,0.9405,0.5174,0.6566,7.63,0
118800,RUNNING,0.9412,0.9409,0.5925,0.652,3.99,0
118900,RUNNING,0.5296,0.6807,0.8728,1.8518,70.73,0
119000,RUNNING,0.5296,0.6036,1.2666,0.7396,-21.56,0
119100,RUNNING,0.5296,0.5659,1.325,0.7454,-30.41,0
119200,RUNNING,0.5296,0.542,1.0955,0.8402,-15.47,0
119300,RUNNING,0.5296,0.5338,0.9436,0.7764,-13.05,0
119400,RUNNING,0.5296,0.5317,0.7903,0.74,-7.2,0
119500,RUNNING,0.5296,0.5303,0.6864,0.7406,-0.57,0
119600,RUNNING,0.5296,0.5299,0.6536,0.7303,1.86,0
119700,RUNNING,0.5296,0.5297,0.6217,0.7252,4.71,0
119800,RUNNING,0.5296,0.5296,0.6741,0.7206,2.27,0
119900,RUNNING,0.5296,0.5296,0.6982,0.7152,0.81,0
120000,RUNNING,0.5296,0.5296,0.7023,0.7099,0.38,0
120100,RUNNING,0.5296,0.5296,0.703,0.7048,0.09,0
120200,RUNNING,0.5296,0.5296,0.7031,0.6997,-0.25,0
120300,RUNNING,0.5296,0.5296,0.7031,0.6946,-0.64,0
120400,RUNNING,0.461,0.4946,0.7031,0.9512,16.29,0
120500,RUNNING,0.461,0.4774,0.7479,0.7006,-0.99,0
120600,RUNNING,0.461,0.4666,0.7838,0.6993,-3.68,0
120700,RUNNING,0.461,0.4629,0.7898,0.7104,-4.36,0
120800,RUNNING,0.461,0.4619,0.7908,0.6988,-6.3,0
120900,RUNNING,0.461,0.4614,0.7179,0.6874,-3.17,0
121000,RUNNING,0.461,0.4755,0.7056,0.7875,2.63,0
121100,RUNNING,0.461,0.4681,0.5856,0.6763,4.02,0
121200,RUNNING,0.5296,0.5085,0.5635,0.6594,3.93,0
121300,RUNNING,0.5296,0.5192,0.6065,0.6512,1.11,0
121400,RUNNING,0.461,0.5054,0.6138,0.9826,21.73,0
121500,RUNNING,0.5296,0.5177,0.6414,0.6417,-0.73,0
121600,RUNNING,0.461,0.5049,0.6927,0.9689,15.96,0
121700,RUNNING,0.461,0.4825,0.7462,0.6425,-6.87,0
121800,RUNNING,0.461,0.4683,0.8412,0.6974,-10.65,0
121900,RUNNING,0.461,0.4646,0.8277,0.6388,-15.85,0
122000,RUNNING,0.5296,0.5073,0.7131,0.4547,-23.78,0
122100,RUNNING,0.5296,0.5186,0.5137,0.6128,-2.33,0
122200,RUNNING,0.5296,0.5258,0.4256,0.5777,2.39,0
122300,RUNNING,0.9412,0.6512,0.3376,0.5625,3.94,0
122400,RUNNING,0.9412,0.8417,0.1067,-0.2452,-35.39,0
122500,RUNNING,0.9412,0.8924,0.0757,0.4742,12.9,0
122600,RUNNING,0.9412,0.9244,0.1436,0.3309,3.21,0
122700,RUNNING,0.5296,0.7375,0.3846,0.504,10.24,0
122800,RUNNING,0.5296,0.6009,0.8382,1.0714,21.14,0
122900,RUNNING,0.5296,0.5645,0.9048,0.544,-17.39,0
123000,RUNNING,0.5296,0.5415,0.93,0.6351,-17.35,0
123100,RUNNING,0.5296,0.5354,0.8034,0.5422,-19.14,0
123200,RUNNING,0.5296,0.5316,0.6268,0.5533,-9.65,0
123300,RUNNING,0.5296,0.5305,0.4992,0.5334,-3.31,0
123400,RUNNING,0.461,0.4949,0.4231,0.7928,19.47,0
123500,RUNNING,0.461,0.4776,0.3636,0.5397,10.58,0
123600,RUNNING,0.461,0.4667,0.4204,0.581,11.95,0
123700,RUNNING,0.461,0.4638,0.5094,0.5348,4.56,0
123800,RUNNING,0.5296,0.4825,0.5974,0.1731,-23.94,0
123900,RUNNING,0.5296,0.5065,0.6122,0.5126,-6.56,0
124000,RUNNING,0.5296,0.5216,0.557,0.444,-9.06,0
124100,RUNNING,0.5296,0.5257,0.4746,0.4968,-1.26,0
124200,RUNNING,0.5296,0.5282,0.4005,0.4811,2.83,0
124300,RUNNING,0.5296,0.5289,0.3598,0.4857,7.02,0
124400,RUNNING,0.8726,0.6322,0.3529,-1.346,-106.07,0
124500,RUNNING,0.8726,0.7548,0.2621,0.4058,0.92,0
124600,RUNNING,0.8726,0.8322,0.0146,0.0731,-4.22,0
124700,RUNNING,0.8726,0.8528,0.0025,0.3605,17.49,0
124800,RUNNING,0.8726,0.8658,0.1184,0.2975,9.72,0
124900,RUNNING,0.5296,0.7663,0.2373,0.3701,13.6,0
125000,RUNNING,0.5296,0.6108,0.6389,1.017,34.21,0
125100,READY,0.461,0.5488,0.8963,0.4233,0.0,0
125200,READY,0.461,0.4911,0.8185,0.4233,0.0,0
125300,READY,0.461,0.4757,0.8688,0.4233,0.0,0
125400,READY,0.461,0.4761,0.8772,0.4233,0.0,0
125500,READY,0.461,0.4684,0.8786,0.4233,0.0,0
125600,READY,0.5296,0.4985,0.8789,0.4233,0.0,0
125700,READY,0.461,0.4938,0.8789,0.4233,0.0,0
125800,READY,0.5296,0.5173,0.8789,0.4233,0.0,0
125900,READY,0.5296,0.5235,0.8789,0.4233,0.0,0
126000,READY,0.5296,0.5275,0.8789,0.4233,0.0,0
126100,READY,0.5296,0.5285,0.8789,0.4233,0.0,0
126200,READY,0.5296,0.5292,0.8789,0.4233,0.0,0
126300,READY,0.5296,0.5294,0.8789,0.4233,0.0,0
126400,READY,0.5296,0.5295,0.8789,0.4233,0.0,0
126500,READY,0.461,0.4945,0.8789,0.4233,0.0,0
126600,READY,0.461,0.4725,0.8789,0.4233,0.0,0
126700,READY,0.461,0.4666,0.8789,0.4233,0.0,0
126800,READY,0.5296,0.4979,0.8789,0.4233,0.0,0
126900,READY,0.5296,0.514,0.8789,0.4233,0.0,0
127000,READY,0.5296,0.5242,0.8789,0.4233,0.0,0
127100,READY,0.5296,0.5269,0.8789,0.4233,0.0,0
127200,READY,0.5296,0.5287,0.8789,0.4233,0.0,0
127300,READY,0.5296,0.5291,0.8789,0.4233,0.0,0
127400,READY,0.5296,0.5193,0.8789,0.4233,0.0,0
127500,READY,0.5296,0.5245,0.6152,0.4233,0.0,0
127600,READY,0.5296,0.5278,0.1765,0.4233,0.0,0
127700,READY,0.5296,0.5287,0.1028,0.4233,0.0,0
127800,READY,0.5296,0.5293,0.0904,0.4233,0.0,0
127900,READY,0.5296,0.5294,0.0883,0.4233,0.0,0
128000,READY,0.461,0.5089,0.088,0.4233,0.0,0
128100,READY,0.0494,0.361,0.0879,0.4233,0.0,0
128200,READY,0.0494,0.1562,0.0879,0.4233,0.0,0
128300,READY,0.0494,0.1017,0.0879,0.4233,0.0,0
128400,READY,1.2156,0.5151,0.0879,0.4233,0.0,0
128500,READY,1.2156,0.8724,0.0879,0.4233,0.0,0
128600,READY,1.3528,1.188,0.0879,0.4233,0.0,0
128700,READY,1.3528,1.272,0.0879,0.4233,0.0,0
128800,READY,0.5296,0.9917,0.0879,0.4233,0.0,0
128900,READY,0.2552,0.616,0.0879,0.4233,0.0,0
129000,READY,0.1866,0.3339,0.0879,0.4233,0.0,0
129100,READY,0.2552,0.2793,0.0879,0.4233,0.0,0
129200,READY,0.5296,0.4034,0.0879,0.4233,0.0,0
129300,READY,0.5982,0.5027,0.0879,0.4233,0.0,0
129400,READY,0.5296,0.5448,0.0879,0.4233,0.0,0
129500,READY,0.2552,0.3971,0.0879,0.4233,0.0,0
129600,READY,0.1866,0.2689,0.0879,0.4233,0.0,0
129700,READY,-0.225,0.1034,0.0879,0.4233,0.0,0
129800,READY,-0.225,-0.1124,0.0879,0.4233,0.0,0
129900,READY,0.118,0.0051,0.0879,0.4233,0.0,0
130000,READY,0.1866,0.1142,0.0879,0.4233,0.0,0
130100,READY,0.1866,0.1511,0.0879,0.4233,0.0,0
130200,READY,0.5296,0.3998,0.0879,0.4233,0.0,0
130300,READY,0.5296,0.466,0.0879,0.4233,0.0,0
130400,READY,0.5296,0.5077,0.0879,0.4233,0.0,0
130500,READY,0.5296,0.5189,0.0879,0.4233,0.0,0
130600,READY,0.5296,0.5259,0.0879,0.4233,0.0,0
130700,READY,0.5296,0.5278,0.0879,0.4233,0.0,0
130800,READY,0.5296,0.5289,0.0879,0.4233,0.0,0
130900,READY,0.5296,0.5293,0.0879,0.4233,0.0,0
131000,READY,0.5296,0.5295,0.0879,0.4233,0.0,0
131100,READY,0.5296,0.5295,0.0879,0.4233,0.0,0
131200,READY,0.5296,0.5295,0.0879,0.4233,0.0,0
131300,READY,0.5296,0.5295,0.0879,0.4233,0.0,0
131400,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
131500,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
131600,READY,0.5982,0.5501,0.0879,0.4233,0.0,0
131700,READY,0.5296,0.554,0.0879,0.4233,0.0,0
131800,READY,0.5296,0.538,0.0879,0.4233,0.0,0
131900,READY,0.5296,0.5337,0.0879,0.4233,0.0,0
132000,READY,0.5296,0.531,0.0879,0.4233,0.0,0
132100,READY,0.5296,0.5303,0.0879,0.4233,0.0,0
132200,READY,0.5296,0.5298,0.0879,0.4233,0.0,0
132300,READY,0.5296,0.5297,0.0879,0.4233,0.0,0
132400,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
132500,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
132600,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
132700,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
132800,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
132900,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
133000,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
133100,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
133200,READY,0.5296,0.5296,0.0879,0.4233,0.0,0
133300,READY,0.5982,0.5645,0.0879,0.4233,0.0,0
133400,READY,0.5982,0.5866,0.0879,0.4233,0.0,0
133500,READY,0.5982,0.5925,0.0879,0.4233,0.0,0
133600,READY,0.5296,0.5756,0.0879,0.4233,0.0,0
133700,READY,0.5296,0.5521,0.0879,0.4233,0.0,0
133800,READY,0.5296,0.5373,0.0879,0.4233,0.0,0
133900,READY,0.5296,0.5334,0.0879,0.4233,0.0,0
134000,READY,0.5296,0.5309,0.0879,0.4233,0.0,0
134100,READY,0.5296,0.5302,0.0879,0.4233,0.0,0
134200,READY,0.5296,0.5298,0.0879,0.4233,0.0,0
134300,READY,0.5296,0.5297,0.0879,0.4233,0.0,0
134400,READY,0.5982,0.5646,0.0879,0.4233,0.0,0
134500,READY,0.5982,0.5817,0.0879,0.4233,0.0,0
134600,READY,0.5982,0.5925,0.0879,0.4233,0.0,0
134700,READY,0.5982,0.5954,0.0879,0.4233,0.0,0
134800,READY,0.5982,0.5972,0.0879,0.4233,0.0,0
134900,READY,0.5982,0.5977,0.0879,0.4233,0.0,0
135000,READY,0.5982,0.598,0.0879,0.4233,0.0,0
135100,READY,0.5982,0.5981,0.0879,0.4233,0.0,0
135200,READY,0.5982,0.5981,0.0879,0.4233,0.0,0
135300,READY,0.5982,0.5981,0.0879,0.4233,0.0,0
135400,READY,0.5982,0.5982,0.0879,0.4233,0.0,0
135500,READY,0.5296,0.5776,0.0879,0.4233,0.0,0
135600,READY,0.5296,0.5604,0.0879,0.4233,0.0,0
