t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,test_phase
24894,SAFE_DISABLED,11.6576,9.6785,-65.4345,0.0,0.0,1,0.0,4225,0,103,0.0,0.0,0,
24994,SAFE_DISABLED,11.6576,9.6785,-65.4346,0.0,0.0,1,0.0,4325,0,106,0.0,0.0,0,
25094,SAFE_DISABLED,11.6576,9.6785,-65.4098,0.0,0.0,1,0.0,4425,0,108,0.0,0.0,0,
25194,SAFE_DISABLED,11.6576,9.6785,-65.4214,0.0,0.0,1,0.0,4525,0,111,0.0,0.0,0,
25294,SAFE_DISABLED,11.6576,9.6785,-65.4139,0.0,0.0,1,0.0,4625,0,113,0.0,0.0,0,
25394,SAFE_DISABLED,11.6576,9.6785,-65.4126,0.0,0.0,1,0.0,4725,0,116,0.0,0.0,0,
25494,SAFE_DISABLED,11.6576,9.6785,-65.4309,0.0,0.0,1,0.0,4825,0,118,0.0,0.0,0,
25594,SAFE_DISABLED,11.6576,9.6785,-65.4339,0.0,0.0,1,0.0,4925,0,121,0.0,0.0,0,
25694,SAFE_DISABLED,11.6576,9.6785,-65.4345,0.0,0.0,1,0.0,5026,0,123,0.0,0.0,0,
25794,SAFE_DISABLED,11.6576,9.6785,-65.4032,0.0,0.0,1,0.0,5126,0,126,0.0,0.0,0,
25894,SAFE_DISABLED,11.6576,9.6785,-65.4108,0.0,0.0,1,0.0,5226,0,128,0.0,0.0,0,
27535,SAFE_DISABLED,11.6576,9.6785,-65.4306,0.0,0.0,1,0.0,6880,0,168,0.0,0.0,0,
27635,SAFE_DISABLED,11.6576,9.6785,-65.3856,0.0,0.0,1,0.0,6980,0,171,0.0,0.0,0,
27735,SAFE_DISABLED,11.6576,9.6785,-65.4079,0.0,0.0,1,0.0,7080,0,173,0.0,0.0,0,
27835,SAFE_DISABLED,11.6576,9.6785,-65.3889,0.0,0.0,1,0.0,7161,0,175,0.0,0.0,0,
27935,SAFE_DISABLED,11.6576,9.6785,-65.3986,0.0,0.0,1,0.0,7267,0,178,0.0,0.0,0,
28035,SAFE_DISABLED,11.6576,9.6785,-65.4037,0.0,0.0,1,0.0,7367,0,180,0.0,0.0,0,
28135,SAFE_DISABLED,11.6576,9.6785,-65.4046,0.0,0.0,1,0.0,7467,0,183,0.0,0.0,0,
28235,SAFE_DISABLED,11.6576,9.6785,-65.4232,0.0,0.0,1,0.0,7568,0,185,0.0,0.0,0,
28335,SAFE_DISABLED,11.6576,9.6785,-65.3988,0.0,0.0,1,0.0,7668,0,188,0.0,0.0,0,
28435,SAFE_DISABLED,11.6576,9.6785,-65.4156,0.0,0.0,1,0.0,7768,0,190,0.0,0.0,0,
28535,SAFE_DISABLED,11.6576,9.6785,-65.3976,0.0,0.0,1,0.0,7868,0,193,0.0,0.0,0,
28635,SAFE_DISABLED,11.6576,9.6785,-65.4009,0.0,0.0,1,0.0,7969,0,195,0.0,0.0,0,
28735,SAFE_DISABLED,11.6576,9.6785,-65.375,0.0,0.0,1,0.0,8069,0,198,0.0,0.0,0,
28835,SAFE_DISABLED,11.6576,9.6785,-65.4026,0.0,0.0,1,0.0,8169,0,200,0.0,0.0,0,
28935,SAFE_DISABLED,11.6576,9.6785,-65.3938,0.0,0.0,1,0.0,8269,0,203,0.0,0.0,0,
29035,SAFE_DISABLED,11.6576,9.6785,-65.3884,0.0,0.0,1,0.0,8369,0,205,0.0,0.0,0,
29135,SAFE_DISABLED,11.6576,9.6785,-65.3537,0.0,0.0,1,0.0,8469,0,208,0.0,0.0,0,
29235,SAFE_DISABLED,11.6576,9.6785,-65.3856,0.0,0.0,1,0.0,8569,0,210,0.0,0.0,0,
29335,SAFE_DISABLED,11.6576,9.6785,-65.3909,0.0,0.0,1,0.0,8669,0,213,0.0,0.0,0,
29435,SAFE_DISABLED,11.6576,9.6785,-65.3695,0.0,0.0,1,0.0,8769,0,215,0.0,0.0,0,
29535,SAFE_DISABLED,11.6576,9.6785,-65.4044,0.0,0.0,1,0.0,8869,0,218,0.0,0.0,0,
29635,SAFE_DISABLED,11.6576,9.6785,-65.3748,0.0,0.0,1,0.0,8969,0,220,0.0,0.0,0,
29735,SAFE_DISABLED,11.6576,9.6785,-65.4026,0.0,0.0,1,0.0,9069,0,223,0.0,0.0,0,
29835,SAFE_DISABLED,11.6576,9.6785,-65.3978,0.0,0.0,1,0.0,9169,0,225,0.0,0.0,0,
29935,SAFE_DISABLED,11.6576,9.6785,-65.3801,0.0,0.0,1,0.0,9269,0,228,0.0,0.0,0,
30035,SAFE_DISABLED,11.6576,9.6785,-65.3707,0.0,0.0,1,0.0,9369,0,230,0.0,0.0,0,
30135,SAFE_DISABLED,11.6576,9.6785,-65.3571,0.0,0.0,1,0.0,9469,0,233,0.0,0.0,0,
30235,SAFE_DISABLED,11.6576,9.6785,-65.3484,0.0,0.0,1,0.0,9569,0,235,0.0,0.0,0,
30336,SAFE_DISABLED,11.6576,9.6785,-65.347,0.0,0.0,1,0.0,9669,0,238,0.0,0.0,0,
30436,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,9769,0,240,0.0,0.0,0,
30536,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,9869,0,243,0.0,0.0,0,
30636,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,9969,0,245,0.0,0.0,0,
30736,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10069,0,248,0.0,0.0,0,
30836,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10169,0,250,0.0,0.0,0,
30936,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10269,0,253,0.0,0.0,0,
31036,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10369,0,255,0.0,0.0,0,
31136,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10469,0,258,0.0,0.0,0,
31236,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10569,0,260,0.0,0.0,0,
31336,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10669,0,263,0.0,0.0,0,
31436,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10769,0,265,0.0,0.0,0,
31536,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10869,0,268,0.0,0.0,0,
31636,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,10969,0,270,0.0,0.0,0,
31736,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11069,0,273,0.0,0.0,0,
31836,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11169,0,275,0.0,0.0,0,
31936,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11269,0,278,0.0,0.0,0,
32036,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11369,0,280,0.0,0.0,0,
32136,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11469,0,283,0.0,0.0,0,
32236,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11569,0,285,0.0,0.0,0,
32336,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11669,0,288,0.0,0.0,0,
32436,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11769,0,290,0.0,0.0,0,
32536,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11869,0,293,0.0,0.0,0,
32636,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,11969,0,295,0.0,0.0,0,
32736,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,12069,0,298,0.0,0.0,0,
32836,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,12169,0,300,0.0,0.0,0,
32936,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,12269,0,303,0.0,0.0,0,
33036,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,12369,0,305,0.0,0.0,0,
34666,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14011,0,345,0.0,0.0,0,
34766,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14111,0,348,0.0,0.0,0,
34866,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14211,0,350,0.0,0.0,0,
34966,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14311,0,353,0.0,0.0,0,
35066,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14392,0,355,0.0,0.0,0,
35166,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14498,0,357,0.0,0.0,0,
35266,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14598,0,360,0.0,0.0,0,
35366,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14698,0,362,0.0,0.0,0,
35466,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14799,0,365,0.0,0.0,0,
35566,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14899,0,367,0.0,0.0,0,
35666,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,14999,0,370,0.0,0.0,0,
35766,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,15100,0,372,0.0,0.0,0,
35866,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,15200,0,375,0.0,0.0,0,
37448,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,16793,0,413,0.0,0.0,0,
37548,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,16893,0,416,0.0,0.0,0,
37648,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,16993,0,418,0.0,0.0,0,
37748,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17093,0,421,0.0,0.0,0,
37848,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17193,0,423,0.0,0.0,0,
37948,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17293,0,426,0.0,0.0,0,
38048,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17393,0,428,0.0,0.0,0,
38148,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17493,0,431,0.0,0.0,0,
38248,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17593,0,433,0.0,0.0,0,
38348,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17693,0,436,0.0,0.0,0,
38448,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17793,0,438,0.0,0.0,0,
38548,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17893,0,441,0.0,0.0,0,
38648,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,17993,0,443,0.0,0.0,0,
38748,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18093,0,446,0.0,0.0,0,
38848,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18193,0,448,0.0,0.0,0,
38948,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18293,0,451,0.0,0.0,0,
39048,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18393,0,453,0.0,0.0,0,
39148,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18493,0,456,0.0,0.0,0,
39248,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18593,0,458,0.0,0.0,0,
39348,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18693,0,461,0.0,0.0,0,
39448,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18793,0,463,0.0,0.0,0,
39548,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18893,0,466,0.0,0.0,0,
39648,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,18993,0,468,0.0,0.0,0,
39748,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19093,0,471,0.0,0.0,0,
39848,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19193,0,473,0.0,0.0,0,
39948,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19293,0,476,0.0,0.0,0,
40048,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19393,0,478,0.0,0.0,0,
40148,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19493,0,481,0.0,0.0,0,
40248,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19593,0,483,0.0,0.0,0,
40348,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19693,0,486,0.0,0.0,0,
40448,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19793,0,488,0.0,0.0,0,
40548,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19893,0,491,0.0,0.0,0,
40648,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,19993,0,493,0.0,0.0,0,
40748,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,20093,0,496,0.0,0.0,0,
40848,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,20193,0,498,0.0,0.0,0,
40948,SAFE_DISABLED,11.6576,9.6785,-65.3467,0.0,0.0,1,0.0,20293,0,501,0.0,0.0,0,
41048,SAFE_DISABLED,11.6576,9.6785,-65.2799,0.0,0.0,1,0.0,20393,0,503,0.0,0.0,0,
41148,SAFE_DISABLED,11.6576,9.6785,-65.2808,0.0,0.0,1,0.0,20493,0,506,0.0,0.0,0,
41248,SAFE_DISABLED,11.6576,9.6785,-65.2625,0.0,0.0,1,0.0,20593,0,508,0.0,0.0,0,
41348,SAFE_DISABLED,11.6576,9.6785,-65.2594,0.0,0.0,1,0.0,20693,0,511,0.0,0.0,0,
41448,SAFE_DISABLED,11.6576,9.6785,-65.2589,0.0,0.0,1,0.0,20793,0,513,0.0,0.0,0,
41548,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,20893,0,516,0.0,0.0,0,
41648,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,20993,0,518,0.0,0.0,0,
41748,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21093,0,521,0.0,0.0,0,
41848,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21193,0,523,0.0,0.0,0,
41948,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21293,0,526,0.0,0.0,0,
42048,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21393,0,528,0.0,0.0,0,
42148,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21493,0,531,0.0,0.0,0,
42248,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21593,0,533,0.0,0.0,0,
42348,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,21693,0,536,0.0,0.0,0,
43928,SAFE_DISABLED,11.6576,9.6785,-65.2852,0.0,0.0,1,0.0,23273,0,573,0.0,0.0,0,
44028,SAFE_DISABLED,11.6576,9.6785,-65.2632,0.0,0.0,1,0.0,23373,0,576,0.0,0.0,0,
44128,SAFE_DISABLED,11.6576,9.6785,-65.2595,0.0,0.0,1,0.0,23473,0,578,0.0,0.0,0,
44228,SAFE_DISABLED,11.6576,9.6785,-65.2589,0.0,0.0,1,0.0,23573,0,581,0.0,0.0,0,
44328,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,23673,0,583,0.0,0.0,0,
44428,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,23773,0,586,0.0,0.0,0,
44528,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,23873,0,588,0.0,0.0,0,
44628,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,23973,0,591,0.0,0.0,0,
44728,SAFE_DISABLED,11.6576,9.6785,-65.2942,0.0,0.0,1,0.0,24073,0,593,0.0,0.0,0,
44828,SAFE_DISABLED,11.6576,9.6785,-65.2647,0.0,0.0,1,0.0,24173,0,596,0.0,0.0,0,
44928,SAFE_DISABLED,11.6576,9.6785,-65.2598,0.0,0.0,1,0.0,24273,0,598,0.0,0.0,0,
45028,SAFE_DISABLED,11.6576,9.6785,-65.259,0.0,0.0,1,0.0,24373,0,601,0.0,0.0,0,
45128,SAFE_DISABLED,11.6576,9.6785,-65.2651,0.0,0.0,1,0.0,24473,0,603,0.0,0.0,0,
45228,SAFE_DISABLED,11.6576,9.6785,-65.2599,0.0,0.0,1,0.0,24573,0,606,0.0,0.0,0,
45328,SAFE_DISABLED,11.6576,9.6785,-65.2774,0.0,0.0,1,0.0,24673,0,608,0.0,0.0,0,
45428,SAFE_DISABLED,11.6576,9.6785,-65.2619,0.0,0.0,1,0.0,24773,0,611,0.0,0.0,0,
45528,SAFE_DISABLED,11.6576,9.6785,-65.2593,0.0,0.0,1,0.0,24873,0,613,0.0,0.0,0,
45628,SAFE_DISABLED,11.6576,9.6785,-65.2589,0.0,0.0,1,0.0,24973,0,616,0.0,0.0,0,
45728,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25073,0,618,0.0,0.0,0,
45828,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25173,0,621,0.0,0.0,0,
45928,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25273,0,623,0.0,0.0,0,
46028,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25373,0,626,0.0,0.0,0,
46128,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25473,0,628,0.0,0.0,0,
46228,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25573,0,631,0.0,0.0,0,
46328,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25673,0,633,0.0,0.0,0,
46428,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25773,0,636,0.0,0.0,0,
46528,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25873,0,637,0.0,0.0,0,
46628,SAFE_DISABLED,11.6576,9.6785,-65.2588,0.0,0.0,1,0.0,25973,0,640,0.0,0.0,0,
46728,SAFE_DISABLED,14.2376,11.0462,-65.2588,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,
46828,SAFE_DISABLED,14.3748,13.215,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
46928,SAFE_DISABLED,14.6576,13.9354,-65.2588,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,
47028,SAFE_DISABLED,15.4381,14.875,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
47128,SAFE_DISABLED,15.4724,15.1653,-65.2588,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,
47228,SAFE_DISABLED,15.8154,15.4945,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
47328,SAFE_DISABLED,15.8154,15.6581,-65.2588,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,
47428,SAFE_DISABLED,15.8154,15.7615,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
47528,SAFE_DISABLED,15.8154,15.789,-65.2588,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,
47628,SAFE_DISABLED,15.4724,15.5911,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
47728,SAFE_DISABLED,15.4724,15.5305,-65.2588,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,
47828,SAFE_DISABLED,15.4724,15.4923,-65.2588,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,
48306,SAFE_DISABLED,15.4724,15.4758,28.8721,0.0,0.0,0,0.0,55,1,0,0.0,0.0,0,
48406,SAFE_DISABLED,10.8358,10.837,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
48506,SAFE_DISABLED,10.8358,10.8364,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
48606,SAFE_DISABLED,10.8358,10.8361,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
48706,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
48806,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
48906,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
49006,SAFE_DISABLED,10.8358,10.8359,28.8721,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
49106,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
49206,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
49306,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
49406,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
49506,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
49606,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
49707,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
49807,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
49907,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
50007,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
50107,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
50207,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
50307,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
50407,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
50507,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
50607,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
50707,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
50807,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
50907,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
51007,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
51107,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
51207,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
51307,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
51407,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
51507,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
51607,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
51707,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
51807,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
51907,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
52007,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
52107,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
52207,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
52307,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
52407,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
52507,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
52608,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
52708,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
52808,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
52908,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
53008,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
53108,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
53208,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
53308,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
53408,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
53508,SAFE_DISABLED,10.8358,10.8358,28.8721,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
53608,SAFE_DISABLED,10.9044,10.8564,28.8721,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
53708,SAFE_DISABLED,10.8358,10.8674,28.8721,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
