t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,test_phase
307980,RUNNING,4.6323,4.4075,-4.0445,-4.0,2.18,0,0.0,
308080,RUNNING,4.6323,4.4357,-4.0432,-4.0,2.79,0,0.0,
308180,RUNNING,4.6323,4.5649,-4.043,-4.0,3.32,0,0.0,
308280,RUNNING,4.6323,4.5993,-4.043,-4.0,3.86,0,0.0,
308380,RUNNING,4.6323,4.621,-3.9762,-4.0,-0.12,0,0.0,
308480,RUNNING,4.9067,4.7667,-3.9586,-4.0,-1.64,0,0.0,
308580,RUNNING,4.9067,4.6138,-3.7286,-4.0,-8.86,0,0.0,
308680,RUNNING,4.7009,4.7014,-3.6245,-4.0,-19.53,0,0.0,
308780,RUNNING,4.6323,4.6805,-3.7065,-4.0,-18.74,0,0.0,
308880,RUNNING,4.6323,4.6559,-3.8787,-4.0,-10.83,0,0.0,
308980,RUNNING,4.6323,4.6404,-4.0,-4.0,-4.13,0,0.0,
309080,RUNNING,4.2207,4.4984,-4.1025,-4.0,6.08,0,0.0,
309180,RUNNING,4.2207,4.316,-3.9952,-4.0,1.54,0,0.0,
309280,RUNNING,4.1521,4.2324,-3.9618,-4.0,-0.84,0,0.0,
309380,RUNNING,4.1521,4.1797,-3.9562,-4.0,-1.72,0,0.0,
309480,RUNNING,4.2893,4.2212,-3.9553,-4.0,-2.34,0,0.0,
309580,RUNNING,4.9753,4.5294,-3.9551,-4.0,-2.91,0,0.0,
309680,RUNNING,4.9753,4.7568,-3.9551,-4.0,-3.48,0,0.0,
309780,RUNNING,4.9753,4.9004,-3.9551,-4.0,-4.05,0,0.0,
309880,RUNNING,4.9753,4.9386,-3.9614,-4.0,-4.05,0,0.0,
309980,RUNNING,4.9753,4.9771,-3.9561,-4.0,-4.9,0,0.0,
310080,RUNNING,5.0439,4.9824,-4.022,-4.0,-1.0,0,0.0,
310180,RUNNING,5.0439,5.0228,-4.067,-4.0,2.44,0,0.0,
310280,RUNNING,5.0439,5.0336,-4.0797,-4.0,4.12,0,0.0,
310380,RUNNING,5.0439,5.0404,-4.0491,-4.0,3.0,0,0.0,
310480,RUNNING,5.0439,5.0422,-4.044,-4.0,3.26,0,0.0,
310580,RUNNING,5.0439,5.0433,-4.0431,-4.0,3.76,0,0.0,
310680,RUNNING,5.0439,5.0436,-4.0166,-4.0,2.63,0,0.0,
310780,RUNNING,5.0439,5.0438,-3.9654,-4.0,-0.72,0,0.0,
310880,RUNNING,5.0439,5.0439,-3.9568,-4.0,-1.76,0,0.0,
310980,RUNNING,5.0439,5.0439,-3.9554,-4.0,-2.4,0,0.0,
311080,RUNNING,5.0439,5.0439,-3.9551,-4.0,-2.98,0,0.0,
311180,RUNNING,4.9753,5.0089,-3.9551,-4.0,-3.55,0,0.0,
311280,RUNNING,5.0439,5.0268,-3.9551,-4.0,-4.12,0,0.0,
311380,RUNNING,5.0439,5.0236,-3.9551,-4.0,-4.69,0,0.0,
311480,RUNNING,5.0439,5.034,-3.9999,-4.0,-2.37,0,0.0,
311580,RUNNING,5.0439,5.0405,-4.0542,-4.0,1.35,0,0.0,
311680,RUNNING,5.0439,5.0422,-4.0776,-4.0,3.61,0,0.0,
311780,RUNNING,5.0439,5.0433,-4.0815,-4.0,4.81,0,0.0,
311880,RUNNING,5.0439,5.0436,-4.0494,-4.0,3.61,0,0.0,
311980,RUNNING,4.6323,4.9203,-4.0441,-2.8712,74.79,0,0.0,
312080,RUNNING,4.9753,4.8763,-3.8832,-4.0,-2.55,0,0.0,
312180,RUNNING,5.0439,4.9864,-3.73,-4.0,-14.57,0,0.0,
312280,RUNNING,5.0439,5.0158,-3.771,-4.0,-15.12,0,0.0,
312380,RUNNING,4.6323,4.8143,-3.8958,-3.825,3.6,0,0.0,
312480,RUNNING,4.6323,4.7215,-4.0182,-4.0,0.25,0,0.0,
312580,RUNNING,4.6323,4.6629,-4.0388,-4.0,1.91,0,0.0,
312680,RUNNING,4.6323,4.6473,-4.0423,-4.0,2.64,0,0.0,
312780,RUNNING,4.6323,4.6375,-4.0429,-4.0,3.22,0,0.0,
312880,RUNNING,4.6323,4.6348,-4.0559,-4.0,4.69,0,0.0,
312980,RUNNING,4.6323,4.6332,-4.0451,-4.0,4.65,0,0.0,
313080,RUNNING,4.6323,4.6327,-4.017,-4.0,3.44,0,0.0,
313180,RUNNING,4.6323,4.6325,-3.9655,-4.0,0.07,0,0.0,
313280,RUNNING,4.6323,4.6324,-3.9568,-4.0,-0.97,0,0.0,
313380,RUNNING,4.6323,4.6323,-3.9554,-4.0,-1.62,0,0.0,
313480,RUNNING,4.6323,4.6323,-3.9551,-4.0,-2.2,0,0.0,
313580,RUNNING,4.9753,4.8577,-3.9551,-4.0,-2.77,0,0.0,
313680,RUNNING,4.6323,4.8148,-3.9551,-4.0,-2.92,0,0.0,
313780,RUNNING,4.6323,4.7453,-3.9551,-4.0,-3.49,0,0.0,
313880,RUNNING,4.6323,4.6877,-3.9551,-4.0,-4.06,0,0.0,
313980,RUNNING,4.6323,4.6513,-3.9551,-4.0,-4.63,0,0.0,
314080,RUNNING,4.6323,4.6416,-4.0219,-4.0,-0.67,0,0.0,
314180,RUNNING,4.6323,4.6355,-4.0394,-4.0,0.83,0,0.0,
314280,RUNNING,4.6323,4.6339,-4.0608,-4.0,2.76,0,0.0,
314380,RUNNING,4.6323,4.6329,-4.055,-4.0,3.21,0,0.0,
314480,RUNNING,5.0439,4.7705,-4.045,-4.0,3.2,0,0.0,
314580,RUNNING,5.0439,4.9501,-4.0433,-4.0,3.65,0,0.0,
314680,RUNNING,5.0439,4.998,-4.043,-4.0,4.18,0,0.0,
314780,RUNNING,4.9753,4.9831,-3.9982,-4.0,1.84,0,0.0,
314880,RUNNING,4.6323,4.8042,-3.9623,-4.0,1.16,0,0.0,
314980,RUNNING,4.6323,4.6913,-3.8832,-4.0,-4.83,0,0.0,
315080,RUNNING,4.6323,4.6612,-3.8699,-4.0,-7.23,0,0.0,
315180,RUNNING,4.6323,4.6422,-3.8676,-4.0,-9.03,0,0.0,
315280,RUNNING,4.6323,4.6372,-3.9121,-4.0,-7.84,0,0.0,
315380,RUNNING,4.6323,4.634,-3.9927,-4.0,-3.58,0,0.0,
315480,RUNNING,4.6323,4.6331,-4.0345,-4.0,-0.76,0,0.0,
315580,RUNNING,4.6323,4.6326,-4.0415,-4.0,0.16,0,0.0,
315680,RUNNING,4.6323,4.6325,-4.0427,-4.0,0.77,0,0.0,
315780,RUNNING,4.6323,4.6324,-4.0558,-4.0,2.25,0,0.0,
315880,RUNNING,4.6323,4.6323,-4.0581,-4.0,3.14,0,0.0,
315980,RUNNING,4.6323,4.6323,-4.0455,-4.0,3.0,0,0.0,
316080,RUNNING,4.6323,4.6323,-4.0434,-4.0,3.42,0,0.0,
316180,RUNNING,4.6323,4.6323,-4.043,-4.0,3.95,0,0.0,
316280,RUNNING,4.6323,4.6323,-4.0166,-4.0,2.83,0,0.0,
316380,RUNNING,4.6323,4.6323,-3.9654,-4.0,-0.52,0,0.0,
316480,RUNNING,4.6323,4.6323,-3.9568,-4.0,-1.56,0,0.0,
316580,RUNNING,4.6323,4.6323,-3.9554,-4.0,-2.21,0,0.0,
316680,RUNNING,4.6323,4.6323,-3.9551,-4.0,-2.79,0,0.0,
316780,RUNNING,5.0439,4.8422,-3.9551,-4.0,-3.36,0,0.0,
316880,RUNNING,5.0439,4.9451,-3.9551,-4.0,-3.92,0,0.0,
316980,RUNNING,4.6323,4.8865,-3.9551,-3.2729,41.21,0,0.0,
317080,RUNNING,4.6323,4.7569,-3.9551,-4.0,-3.07,0,0.0,
317180,RUNNING,4.6323,4.675,-3.9551,-4.0,-3.64,0,0.0,
317280,RUNNING,4.6323,4.6533,-3.9551,-4.0,-4.2,0,0.0,
317380,RUNNING,4.6323,4.6395,-3.9551,-4.0,-4.77,0,0.0,
317480,RUNNING,4.6323,4.6358,-3.9551,-4.0,-5.34,0,0.0,
317580,RUNNING,4.6323,4.6335,-4.0282,-4.0,-0.82,0,0.0,
317680,RUNNING,4.5637,4.6123,-4.0405,-4.0,0.4,0,0.0,
317780,RUNNING,4.5637,4.5804,-4.0818,-4.0,3.63,0,0.0,
317880,RUNNING,4.2207,4.3826,-4.0047,-4.0,2.98,0,0.0,
317980,RUNNING,4.5637,4.5016,-3.9186,-4.0,-2.72,0,0.0,
318080,RUNNING,4.6323,4.5539,-3.8758,-4.0,-6.72,0,0.0,
318180,RUNNING,4.5637,4.5733,-3.8686,-4.0,-8.79,0,0.0,
318280,RUNNING,4.6323,4.5977,-3.8938,-4.0,-8.88,0,0.0,
318380,RUNNING,4.6323,4.6204,-3.9448,-4.0,-6.67,0,0.0,
318480,RUNNING,4.6323,4.6265,-4.0713,-4.0,1.2,0,0.0,
318580,RUNNING,4.7009,4.6509,-4.0477,-4.0,0.46,0,0.0,
318680,RUNNING,5.0439,4.8513,-4.0701,-4.0,2.44,0,0.0,
318780,RUNNING,5.0439,4.9496,-4.0566,-4.0,2.47,0,0.0,
318880,RUNNING,5.0439,5.0116,-4.0453,-4.0,2.4,0,0.0,
318980,RUNNING,5.0439,5.0328,-4.0434,-4.0,2.84,0,0.0,
319080,RUNNING,5.0439,5.0385,-4.043,-4.0,3.36,0,0.0,
319180,RUNNING,5.0439,5.0421,-4.043,-4.0,3.9,0,0.0,
319280,RUNNING,5.0439,5.043,-4.0166,-4.0,2.79,0,0.0,
319380,RUNNING,5.0439,5.0435,-3.9654,-4.0,-0.56,0,0.0,
319480,RUNNING,4.6323,4.8338,-3.9568,-3.8006,13.34,0,0.0,
319580,RUNNING,4.6323,4.7014,-3.8823,-4.0,-4.43,0,0.0,
319680,RUNNING,4.6323,4.6662,-3.8697,-4.0,-6.78,0,0.0,
319780,RUNNING,4.6323,4.6439,-3.8676,-4.0,-8.58,0,0.0,
319880,RUNNING,4.6323,4.638,-3.9121,-4.0,-7.39,0,0.0,
319980,RUNNING,4.7009,4.6557,-3.9479,-4.0,-6.01,0,0.0,
320080,RUNNING,4.7009,4.6998,-4.027,-4.0,-1.16,0,0.0,
320180,RUNNING,4.6323,4.6555,-4.0403,-4.0,0.1,0,0.0,
320280,RUNNING,4.5637,4.6087,-4.0554,-4.0,1.69,0,4.1682,
320380,RUNNING,4.1521,4.3758,-3.7259,-3.6148,32.96,0,4.1682,
320480,RUNNING,4.1521,4.2289,-3.0298,-2.8653,40.46,0,4.1682,
320580,RUNNING,4.1521,4.1897,-2.7759,-3.5368,-22.14,0,4.1682,
320680,RUNNING,4.1521,4.165,-2.8264,-3.4106,-19.53,0,4.1682,
320780,RUNNING,4.2207,4.179,-3.0452,-3.5323,-21.63,0,4.1682,
320880,RUNNING,4.2207,4.3289,-3.3736,-3.5988,-9.99,0,4.1682,
320980,RUNNING,4.2207,4.2737,-3.4654,-3.5771,-1.87,0,4.1682,
321080,RUNNING,4.2207,4.2288,-3.2584,-3.4862,-9.19,0,4.1682,
321180,RUNNING,4.5637,4.3276,-3.2377,-3.6025,-22.74,0,4.1682,
321280,RUNNING,4.6323,4.5033,-3.492,-4.0,-37.42,0,4.1682,
321380,RUNNING,4.7009,4.5897,-3.742,-3.7211,-7.74,0,4.1682,
321480,RUNNING,4.7009,4.6527,-3.997,-4.0,-9.24,0,4.1682,
321580,RUNNING,4.6323,4.6423,-4.0635,-3.7563,13.94,0,4.1682,
321680,RUNNING,4.6323,4.6357,-3.9796,-3.7306,13.97,0,4.1682,
321780,RUNNING,4.6323,4.634,-3.8413,-3.7683,5.1,0,4.1682,
321880,RUNNING,4.6323,4.6329,-3.7414,-3.7704,-0.99,0,4.1682,
321980,RUNNING,4.6323,4.6326,-3.7454,-3.7832,-1.98,0,4.1682,
322080,RUNNING,4.6323,4.6324,-3.7269,-3.79,-4.39,0,4.1682,
322180,RUNNING,4.6323,4.6324,-3.7422,-3.7986,-4.94,0,4.1682,
322280,RUNNING,4.6323,4.6323,-3.7731,-3.8062,-4.02,0,4.1682,
322380,RUNNING,4.6323,4.6323,-3.8046,-3.8141,-2.96,0,4.1682,
322480,RUNNING,4.7009,4.6529,-3.8567,-4.0,-11.17,0,4.1682,
322580,RUNNING,4.7009,4.6774,-3.8654,-3.8447,-1.78,0,4.1682,
322680,RUNNING,4.9753,4.7752,-3.94,-4.0,-6.81,0,4.1682,
322780,RUNNING,5.0439,4.9122,-3.9525,-3.9598,-3.73,0,4.1682,
322880,RUNNING,5.0439,4.9987,-4.0124,-4.0,-2.73,0,4.1682,
322980,RUNNING,5.0439,5.0218,-4.1109,-4.0,4.28,0,4.1682,
323080,RUNNING,5.0439,5.0363,-4.1212,-4.0,6.27,0,4.1682,
323180,RUNNING,5.0439,5.0402,-4.0715,-4.0,4.55,0,4.1682,
323280,RUNNING,5.0439,5.0426,-4.0478,-4.0,3.8,0,4.1682,
323380,RUNNING,5.0439,5.0433,-3.977,-4.0,-0.39,0,4.1682,
323480,RUNNING,5.0439,5.0437,-3.9588,-4.0,-1.95,0,4.1682,
323580,RUNNING,4.9753,5.0088,-3.9557,-4.0,-0.91,0,4.1682,
323680,RUNNING,4.6323,4.7715,-3.7158,-2.6734,76.18,0,4.1682,
323780,RUNNING,4.6323,4.7005,-3.3645,-3.9002,-20.58,0,4.1682,
323880,RUNNING,4.6323,4.6557,-3.2972,-3.6794,-16.42,0,4.1682,
323980,RUNNING,4.6323,4.6438,-3.4899,-3.892,-23.09,0,4.1682,
324080,RUNNING,4.6323,4.6363,-3.7024,-3.8614,-11.4,0,4.1682,
324180,RUNNING,4.6323,4.6342,-3.8595,-3.9036,-5.71,0,4.1682,
324280,RUNNING,4.6323,4.633,-3.939,-3.9049,-0.8,0,4.1682,
324380,RUNNING,4.6323,4.6326,-3.9524,-3.9184,-0.37,0,4.1682,
324480,RUNNING,4.6323,4.6324,-3.9546,-3.9251,-0.23,0,4.1682,
324580,RUNNING,4.6323,4.6324,-3.955,-3.9338,-0.43,0,4.1682,
324680,RUNNING,4.6323,4.6323,-3.9551,-3.9413,-0.66,0,4.1682,
324780,RUNNING,4.6323,4.6323,-3.9551,-3.9492,-1.03,0,4.1682,
324880,RUNNING,4.6323,4.6323,-3.9551,-3.957,-1.48,0,4.1682,
324980,RUNNING,4.6323,4.6323,-3.9551,-3.9647,-2.03,0,4.1682,
325080,RUNNING,4.6323,4.6179,-3.9551,-4.0,-3.27,0,4.1682,
325180,RUNNING,4.7009,4.6602,-3.9799,-3.9876,-1.13,0,4.1682,
325280,RUNNING,5.0439,4.8619,-3.9592,-4.0,-3.55,0,4.1682,
325380,RUNNING,4.9753,4.9197,-4.0226,-4.0,0.21,0,4.1682,
325480,RUNNING,4.9753,4.8583,-3.9291,-4.0,0.12,0,4.1682,
325580,RUNNING,4.9753,4.918,-3.7377,-4.0,-13.97,0,4.1682,
325680,RUNNING,4.9753,4.9701,-3.7723,-4.0,-14.87,0,4.1682,
325780,RUNNING,4.9753,4.9727,-3.8961,-4.0,-9.37,0,4.1682,
325880,RUNNING,5.0439,5.0195,-4.0029,-4.0,-3.46,0,4.1682,
325980,RUNNING,5.0439,5.032,-4.103,-4.0,3.42,0,-4.1682,
326080,RUNNING,4.9753,5.0048,-4.1262,-4.0,6.33,0,-4.1682,
326180,RUNNING,5.0439,5.0104,-4.0723,-4.0,4.39,0,-4.1682,
326280,RUNNING,4.6323,4.8945,-4.0479,-4.0,3.6,0,-4.1682,
326380,RUNNING,4.6323,4.7608,-3.999,-4.0,1.04,0,-4.1682,
326480,RUNNING,4.6323,4.6764,-3.9625,-4.0,-1.51,0,-4.1682,
326580,RUNNING,4.6323,4.6539,-3.9563,-4.0,-2.42,0,-4.1682,
326680,RUNNING,4.6323,4.6397,-3.9553,-4.0,-3.04,0,-4.1682,
326780,RUNNING,4.6323,4.6359,-3.9551,-4.0,-3.62,0,-4.1682,
326880,RUNNING,4.6323,4.6336,-3.9551,-4.0,-4.19,0,-4.1682,
326980,RUNNING,4.6323,4.6473,-4.0219,-4.0,-0.23,0,-4.1682,
327080,RUNNING,4.6323,4.6375,-4.0394,-4.0,1.27,0,-4.1682,
327180,RUNNING,4.6323,4.6348,-4.036,-4.0,1.41,0,-4.1682,
327280,RUNNING,4.6323,4.6332,-4.0233,-4.0,1.04,0,-4.1682,
327380,RUNNING,4.6323,4.6327,-4.0397,-4.0,2.47,0,-4.1682,
327480,RUNNING,4.6323,4.6325,-4.0424,-4.0,3.16,0,-4.1682,
327580,RUNNING,4.6323,4.6324,-4.0154,-4.0,1.79,0,-4.1682,
327680,RUNNING,4.6323,4.6323,-3.9652,-4.0,-1.51,0,-4.1682,
327780,RUNNING,4.6323,4.6323,-3.9568,-4.0,-2.54,0,-4.1682,
327880,RUNNING,4.6323,4.6323,-3.9554,-4.0,-3.18,0,-4.1682,
327980,RUNNING,4.6323,4.6323,-3.9551,-4.0,-3.76,0,-4.1682,
328080,RUNNING,4.6323,4.6323,-3.9815,-4.0,-2.67,0,-4.1682,
328180,RUNNING,4.6323,4.6323,-3.9815,-4.0,-2.8,0,-4.1682,
328280,RUNNING,4.7009,4.6673,-4.0236,-4.0,-0.18,0,-4.1682,
328380,RUNNING,4.6323,4.6495,-4.0975,-4.0,5.05,0,-4.1682,
328480,RUNNING,4.7009,4.6732,-4.1252,-4.0,8.21,0,-4.1682,
328580,RUNNING,4.6323,4.6667,-4.0631,-4.0,5.6,0,-4.1682,
328680,RUNNING,4.6323,4.6441,-4.02,-4.0,3.57,0,-4.1682,
328780,RUNNING,4.6323,4.6381,-3.966,-4.0,0.06,0,-4.1682,
328880,RUNNING,4.6323,4.6343,-3.9569,-4.0,-1.0,0,-4.1682,
328980,RUNNING,4.6323,4.6333,-3.9554,-4.0,-1.65,0,-4.1682,
329080,RUNNING,4.6323,4.6327,-3.9551,-4.0,-2.23,0,-4.1682,
329180,RUNNING,4.6323,4.6325,-3.9551,-4.0,-2.8,0,-4.1682,
329280,RUNNING,4.7009,4.663,-3.9551,-4.0,-3.37,0,-4.1682,
329380,RUNNING,4.7009,4.6824,-3.9814,-4.0,-2.28,0,-4.1682,
329480,RUNNING,4.6323,4.6596,-4.0417,-4.0,1.76,0,-4.1682,
329580,RUNNING,4.7009,4.6807,-4.0428,-4.0,2.37,0,-4.1682,
329680,RUNNING,4.7009,4.694,-4.0429,-4.0,2.92,0,-4.1682,
329780,RUNNING,4.6323,4.6625,-4.043,-4.0,3.46,0,-4.1682,
329880,RUNNING,4.6323,4.6427,-3.9762,-4.0,-0.52,0,-4.1682,
329980,RUNNING,4.6323,4.6374,-3.9586,-4.0,-2.04,0,-4.1682,
330080,RUNNING,4.6323,4.6341,-3.9557,-4.0,-2.77,0,-4.1682,
330180,RUNNING,4.6323,4.6332,-3.9552,-4.0,-3.36,0,-4.1682,
330280,RUNNING,4.6323,4.6326,-3.9551,-4.0,-3.93,0,-4.1682,
330380,RUNNING,4.6323,4.6325,-4.0219,-4.0,0.02,0,-4.1682,
330480,RUNNING,4.6323,4.6324,-4.0331,-4.0,0.95,0,-4.1682,
330580,RUNNING,4.6323,4.6323,-4.0413,-4.0,1.94,0,-4.1682,
330680,RUNNING,4.6323,4.6323,-4.0427,-4.0,2.56,0,-4.1682,
330780,READY,5.0439,4.8422,-4.0877,-4.0,0.0,0,-4.1682,
330880,READY,5.0439,4.9747,-4.1236,-4.0,0.0,0,-4.1682,
330980,READY,5.0439,5.01,-4.1296,-4.0,0.0,0,-4.1682,
331080,READY,4.9753,4.9872,-4.1307,-4.0,0.0,0,-4.1682,
331180,READY,4.6323,4.8062,-4.1308,-4.0,0.0,0,-4.1682,
331280,READY,4.6323,4.692,-4.1309,-4.0,0.0,0,-4.1682,
331380,READY,4.6323,4.6615,-4.1309,-4.0,0.0,0,-4.1682,
331480,READY,4.6323,4.6423,-4.1309,-4.0,0.0,0,-4.1682,
331580,READY,4.6323,4.6372,-4.1309,-4.0,0.0,0,-4.1682,
331680,READY,4.6323,4.634,-4.1309,-4.0,0.0,0,-4.1682,
331780,READY,4.6323,4.6331,-4.1309,-4.0,0.0,0,-4.1682,
331880,READY,4.6323,4.6326,-4.1399,-4.0,0.0,0,-4.1682,
331980,READY,4.6323,4.6325,-4.1324,-4.0,0.0,0,-4.1682,
332080,READY,4.6323,4.6324,-4.1311,-4.0,0.0,0,-4.1682,
332180,READY,4.6323,4.6323,-4.1309,-4.0,0.0,0,-4.1682,
332280,READY,4.6323,4.6323,-4.1438,-4.0,0.0,0,-4.1682,
332380,READY,4.6323,4.6323,-4.1515,-4.0,0.0,0,-4.1682,
332480,READY,4.6323,4.6323,-4.1343,-4.0,0.0,0,-4.1682,
332580,READY,4.9753,4.7496,-4.1314,-4.0,0.0,0,-4.1682,
332680,READY,5.0439,4.943,-4.1702,-4.0,0.0,0,-4.1682,
332780,READY,5.0439,4.9945,-4.1952,-4.0,0.0,0,-4.1682,
332880,READY,5.0439,5.027,-4.1884,-4.0,0.0,0,-4.1682,
332980,READY,5.0439,5.0356,-4.1625,-4.0,0.0,0,-4.1682,
333080,READY,4.6323,4.8456,-4.1845,-4.0,0.0,0,-4.1682,
333180,READY,4.6323,4.7368,-4.2001,-4.0,0.0,0,-4.1682,
333280,READY,4.6323,4.6682,-4.1873,-4.0,0.0,0,-4.1682,
333380,READY,4.6323,4.6499,-4.2135,-4.0,0.0,0,-4.1682,
333480,READY,5.0439,4.7762,-4.2088,-4.0,0.0,0,-4.1682,
333580,READY,5.0439,4.9128,-4.2171,-4.0,0.0,0,-4.1682,
333680,READY,5.0439,4.9989,-4.2185,-4.0,0.0,0,-4.1682,
333780,READY,5.0439,5.0219,-4.2033,-4.0,0.0,0,-4.1682,
333880,READY,5.0439,5.0364,-4.2162,-4.0,0.0,0,-4.1682,
333980,READY,5.0439,5.0402,-4.2054,-4.0,0.0,0,-4.1682,
334080,READY,5.0439,5.0426,-4.1901,-4.0,0.0,0,-4.1682,
334180,READY,5.0439,5.0433,-4.201,-4.0,0.0,0,-4.1682,
334280,READY,5.0439,5.0437,-4.2158,-4.0,0.0,0,-4.1682,
334380,READY,4.9753,5.0232,-4.2182,-4.0,0.0,0,-4.1682,
334480,READY,4.6323,4.8889,-4.2187,-4.0,0.0,0,-4.1682,
334580,READY,4.6323,4.758,-4.2187,-4.0,0.0,0,-4.1682,
334680,READY,4.6323,4.6754,-4.2187,-4.0,0.0,0,-4.1682,
334780,READY,4.6323,4.6534,-4.2187,-4.0,0.0,0,-4.1682,
334880,READY,4.6323,4.6396,-4.2187,-4.0,0.0,0,-4.1682,
334980,READY,4.6323,4.6359,-4.2187,-4.0,0.0,0,-4.1682,
335080,READY,4.6323,4.6335,-4.2187,-4.0,0.0,0,-4.1682,
335180,READY,4.6323,4.6329,-4.2187,-4.0,0.0,0,-4.1682,
335280,READY,4.6323,4.6325,-4.2187,-4.0,0.0,0,-4.1682,
335380,READY,4.6323,4.6324,-4.2187,-4.0,0.0,0,-4.1682,
335480,READY,4.6323,4.6324,-4.2187,-4.0,0.0,0,-4.1682,
335580,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
335680,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
335780,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
335880,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
335980,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336080,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336180,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336280,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336380,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336480,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
336580,READY,4.6323,4.6323,-4.2187,-4.0,0.0,0,-4.1682,
