capture_index,point_direction,point_number,label,sample_index,captured_at_iso,mode,distance_cm,pulse_us,valid_sample,timer1_stress,pings,valid_count,timeout_count,miss_count
10,ret,9,ret_p09,6,2026-03-13T15:22:34,PCINT,7.7900,452.0000,1,1,1068,996,72,72
10,ret,9,ret_p09,7,2026-03-13T15:22:34,PCINT,9.5200,552.0000,1,1,1069,997,72,72
10,ret,9,ret_p09,8,2026-03-13T15:22:34,PCINT,9.5200,552.0000,1,1,1070,998,72,72
10,ret,9,ret_p09,9,2026-03-13T15:22:34,PCINT,0.0000,456.0000,0,1,1071,998,72,72
10,ret,9,ret_p09,10,2026-03-13T15:22:34,PCINT,7.8600,456.0000,1,1,1071,999,72,72
10,ret,9,ret_p09,11,2026-03-13T15:22:34,PCINT,7.4500,432.0000,1,1,1072,1000,72,72
10,ret,9,ret_p09,12,2026-03-13T15:22:34,PCINT,10.9000,632.0000,1,1,1073,1001,72,72
10,ret,9,ret_p09,13,2026-03-13T15:22:34,PCINT,7.9300,460.0000,1,1,1074,1002,72,72
10,ret,9,ret_p09,14,2026-03-13T15:22:34,PCINT,10.4100,604.0000,1,1,1075,1003,72,72
10,ret,9,ret_p09,15,2026-03-13T15:22:34,PCINT,8.3400,484.0000,1,1,1076,1004,72,72
10,ret,9,ret_p09,16,2026-03-13T15:22:34,PCINT,8.2800,480.0000,1,1,1077,1005,72,72
10,ret,9,ret_p09,17,2026-03-13T15:22:34,PCINT,10.3400,600.0000,1,1,1078,1006,72,72
10,ret,9,ret_p09,18,2026-03-13T15:22:34,PCINT,113.1000,6560.0000,1,1,1079,1007,72,72
10,ret,9,ret_p09,19,2026-03-13T15:22:34,PCINT,9.5900,556.0000,1,1,1080,1008,72,72
10,ret,9,ret_p09,20,2026-03-13T15:22:34,PCINT,8.3400,484.0000,1,1,1081,1009,72,72
10,ret,9,ret_p09,21,2026-03-13T15:22:34,PCINT,7.4500,432.0000,1,1,1082,1010,72,72
10,ret,9,ret_p09,22,2026-03-13T15:22:34,PCINT,7.8600,456.0000,1,1,1083,1011,72,72
10,ret,9,ret_p09,23,2026-03-13T15:22:34,PCINT,7.8600,456.0000,1,1,1084,1012,72,72
10,ret,9,ret_p09,24,2026-03-13T15:22:34,PCINT,7.8600,456.0000,1,1,1085,1013,72,72
11,ret,8,ret_p08,0,2026-03-13T15:22:40,PCINT,11.5900,672.0000,1,1,1093,1021,72,72
11,ret,8,ret_p08,1,2026-03-13T15:22:40,PCINT,0.0000,408.0000,0,1,1094,1021,72,72
11,ret,8,ret_p08,2,2026-03-13T15:22:40,PCINT,7.0300,408.0000,1,1,1094,1022,72,72
11,ret,8,ret_p08,3,2026-03-13T15:22:40,PCINT,7.8600,456.0000,1,1,1095,1023,72,72
11,ret,8,ret_p08,4,2026-03-13T15:22:40,PCINT,0.0000,504.0000,0,1,1096,1023,72,72
11,ret,8,ret_p08,5,2026-03-13T15:22:40,PCINT,8.6900,504.0000,1,1,1096,1024,72,72
11,ret,8,ret_p08,6,2026-03-13T15:22:40,PCINT,0.0000,484.0000,0,1,1097,1024,72,72
11,ret,8,ret_p08,7,2026-03-13T15:22:40,PCINT,8.3400,484.0000,1,1,1097,1025,72,72
11,ret,8,ret_p08,8,2026-03-13T15:22:40,PCINT,7.8600,456.0000,1,1,1098,1026,72,72
11,ret,8,ret_p08,9,2026-03-13T15:22:40,PCINT,8.3400,484.0000,1,1,1099,1027,72,72
11,ret,8,ret_p08,10,2026-03-13T15:22:40,PCINT,0.0000,508.0000,0,1,1100,1027,72,72
11,ret,8,ret_p08,11,2026-03-13T15:22:40,PCINT,8.7600,508.0000,1,1,1100,1028,72,72
11,ret,8,ret_p08,12,2026-03-13T15:22:40,PCINT,12.8300,744.0000,1,1,1466,1278,188,188
11,ret,8,ret_p08,13,2026-03-13T15:22:40,PCINT,7.5900,440.0000,1,1,1467,1279,188,188
11,ret,8,ret_p08,14,2026-03-13T15:22:40,PCINT,8.7600,508.0000,1,1,1468,1280,188,188
11,ret,8,ret_p08,15,2026-03-13T15:22:40,PCINT,5.6600,328.0000,1,1,1469,1281,188,188
11,ret,8,ret_p08,16,2026-03-13T15:22:40,PCINT,6.1400,356.0000,1,1,1470,1282,188,188
11,ret,8,ret_p08,17,2026-03-13T15:22:40,PCINT,4.4800,260.0000,1,1,1471,1283,188,188
11,ret,8,ret_p08,18,2026-03-13T15:22:40,PCINT,4.8300,280.0000,1,1,1472,1284,188,188
11,ret,8,ret_p08,19,2026-03-13T15:22:40,PCINT,4.7600,276.0000,1,1,1473,1285,188,188
11,ret,8,ret_p08,20,2026-03-13T15:22:40,PCINT,4.2800,248.0000,1,1,1474,1286,188,188
11,ret,8,ret_p08,21,2026-03-13T15:22:40,PCINT,0.0000,272.0000,0,1,1475,1286,188,188
11,ret,8,ret_p08,22,2026-03-13T15:22:40,PCINT,4.6900,272.0000,1,1,1475,1287,188,188
11,ret,8,ret_p08,23,2026-03-13T15:22:40,PCINT,4.3400,252.0000,1,1,1476,1288,188,188
11,ret,8,ret_p08,24,2026-03-13T15:22:40,PCINT,4.4100,256.0000,1,1,1477,1289,188,188
12,ret,7,ret_p07,0,2026-03-13T15:22:44,PCINT,5.7200,332.0000,1,1,1487,1299,188,188
12,ret,7,ret_p07,1,2026-03-13T15:22:44,PCINT,5.2400,304.0000,1,1,1488,1300,188,188
12,ret,7,ret_p07,2,2026-03-13T15:22:44,PCINT,6.4100,372.0000,1,1,1489,1301,188,188
12,ret,7,ret_p07,3,2026-03-13T15:22:44,PCINT,0.0000,340.0000,0,1,1490,1301,188,188
12,ret,7,ret_p07,4,2026-03-13T15:22:44,PCINT,5.8600,340.0000,1,1,1490,1302,188,188
12,ret,7,ret_p07,5,2026-03-13T15:22:44,PCINT,5.4500,316.0000,1,1,1491,1303,188,188
12,ret,7,ret_p07,6,2026-03-13T15:22:44,PCINT,0.0000,316.0000,0,1,1492,1303,188,188
12,ret,7,ret_p07,7,2026-03-13T15:22:44,PCINT,5.4500,316.0000,1,1,1492,1304,188,188
12,ret,7,ret_p07,8,2026-03-13T15:22:44,PCINT,4.9700,288.0000,1,1,1493,1305,188,188
12,ret,7,ret_p07,9,2026-03-13T15:22:44,PCINT,0.0000,284.0000,0,1,1494,1305,188,188
12,ret,7,ret_p07,10,2026-03-13T15:22:44,PCINT,4.9000,284.0000,1,1,1494,1306,188,188
12,ret,7,ret_p07,11,2026-03-13T15:22:44,PCINT,5.3800,312.0000,1,1,1495,1307,188,188
12,ret,7,ret_p07,12,2026-03-13T15:22:44,PCINT,4.9000,284.0000,1,1,1496,1308,188,188
12,ret,7,ret_p07,13,2026-03-13T15:22:44,PCINT,4.9700,288.0000,1,1,1497,1309,188,188
12,ret,7,ret_p07,14,2026-03-13T15:22:44,PCINT,5.4500,316.0000,1,1,1498,1310,188,188
12,ret,7,ret_p07,15,2026-03-13T15:22:44,PCINT,5.3800,312.0000,1,1,1499,1311,188,188
12,ret,7,ret_p07,16,2026-03-13T15:22:44,PCINT,5.3800,312.0000,1,1,1500,1312,188,188
12,ret,7,ret_p07,17,2026-03-13T15:22:44,PCINT,0.0000,320.0000,0,1,1501,1312,188,188
12,ret,7,ret_p07,18,2026-03-13T15:22:44,PCINT,5.5200,320.0000,1,1,1501,1313,188,188
12,ret,7,ret_p07,19,2026-03-13T15:22:44,PCINT,4.9000,284.0000,1,1,1502,1314,188,188
12,ret,7,ret_p07,20,2026-03-13T15:22:44,PCINT,4.9000,284.0000,1,1,1503,1315,188,188
12,ret,7,ret_p07,21,2026-03-13T15:22:44,PCINT,4.8300,280.0000,1,1,1504,1316,188,188
12,ret,7,ret_p07,22,2026-03-13T15:22:44,PCINT,6.6200,384.0000,1,1,1505,1317,188,188
12,ret,7,ret_p07,23,2026-03-13T15:22:44,PCINT,7.6600,444.0000,1,1,1506,1318,188,188
12,ret,7,ret_p07,24,2026-03-13T15:22:44,PCINT,4.5500,264.0000,1,1,1507,1319,188,188
13,ret,6,ret_p06,0,2026-03-13T15:22:49,PCINT,0.0000,364.0000,0,1,1519,1326,192,192
13,ret,6,ret_p06,1,2026-03-13T15:22:49,PCINT,6.2800,364.0000,1,1,1519,1327,192,192
13,ret,6,ret_p06,2,2026-03-13T15:22:49,PCINT,6.6900,388.0000,1,1,1520,1328,192,192
13,ret,6,ret_p06,3,2026-03-13T15:22:49,PCINT,0.0000,492.0000,0,1,1521,1328,192,192
13,ret,6,ret_p06,4,2026-03-13T15:22:49,PCINT,8.4800,492.0000,1,1,1521,1329,192,192
13,ret,6,ret_p06,5,2026-03-13T15:22:49,PCINT,7.5900,440.0000,1,1,1534,1330,204,204
13,ret,6,ret_p06,6,2026-03-13T15:22:49,PCINT,5.3800,312.0000,1,1,1535,1331,204,204
13,ret,6,ret_p06,7,2026-03-13T15:22:49,PCINT,5.9300,344.0000,1,1,1536,1332,204,204
13,ret,6,ret_p06,8,2026-03-13T15:22:49,PCINT,6.7600,392.0000,1,1,1537,1333,204,204
13,ret,6,ret_p06,9,2026-03-13T15:22:49,PCINT,7.1700,416.0000,1,1,1538,1334,204,204
13,ret,6,ret_p06,10,2026-03-13T15:22:49,PCINT,6.2800,364.0000,1,1,1539,1335,204,204
13,ret,6,ret_p06,11,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2055,1839,216,216
13,ret,6,ret_p06,12,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2056,1840,216,216
13,ret,6,ret_p06,13,2026-03-13T15:22:49,PCINT,7.0300,408.0000,1,1,2057,1841,216,216
13,ret,6,ret_p06,14,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2058,1842,216,216
13,ret,6,ret_p06,15,2026-03-13T15:22:49,PCINT,0.0000,408.0000,0,1,2059,1842,216,216
13,ret,6,ret_p06,16,2026-03-13T15:22:49,PCINT,7.0300,408.0000,1,1,2059,1843,216,216
13,ret,6,ret_p06,17,2026-03-13T15:22:49,PCINT,7.0300,408.0000,1,1,2060,1844,216,216
13,ret,6,ret_p06,18,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2061,1845,216,216
13,ret,6,ret_p06,19,2026-03-13T15:22:49,PCINT,7.0300,408.0000,1,1,2062,1846,216,216
13,ret,6,ret_p06,20,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2063,1847,216,216
13,ret,6,ret_p06,21,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2064,1848,216,216
13,ret,6,ret_p06,22,2026-03-13T15:22:49,PCINT,7.0300,408.0000,1,1,2065,1849,216,216
13,ret,6,ret_p06,23,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2066,1850,216,216
13,ret,6,ret_p06,24,2026-03-13T15:22:49,PCINT,6.9700,404.0000,1,1,2067,1851,216,216
14,ret,5,ret_p05,0,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2075,1859,216,216
14,ret,5,ret_p05,1,2026-03-13T15:22:54,PCINT,7.0300,408.0000,1,1,2076,1860,216,216
14,ret,5,ret_p05,2,2026-03-13T15:22:54,PCINT,7.0300,408.0000,1,1,2077,1861,216,216
14,ret,5,ret_p05,3,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2078,1862,216,216
14,ret,5,ret_p05,4,2026-03-13T15:22:54,PCINT,0.0000,404.0000,0,1,2079,1862,216,216
14,ret,5,ret_p05,5,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2079,1863,216,216
14,ret,5,ret_p05,6,2026-03-13T15:22:54,PCINT,0.0000,404.0000,0,1,2080,1863,216,216
14,ret,5,ret_p05,7,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2080,1864,216,216
14,ret,5,ret_p05,8,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2081,1865,216,216
14,ret,5,ret_p05,9,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2082,1866,216,216
14,ret,5,ret_p05,10,2026-03-13T15:22:54,PCINT,0.0000,404.0000,0,1,2083,1866,216,216
14,ret,5,ret_p05,11,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2083,1867,216,216
14,ret,5,ret_p05,12,2026-03-13T15:22:54,PCINT,7.0300,408.0000,1,1,2084,1868,216,216
14,ret,5,ret_p05,13,2026-03-13T15:22:54,PCINT,7.4500,432.0000,1,1,2085,1869,216,216
14,ret,5,ret_p05,14,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2086,1870,216,216
14,ret,5,ret_p05,15,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2087,1871,216,216
14,ret,5,ret_p05,16,2026-03-13T15:22:54,PCINT,7.4500,432.0000,1,1,2088,1872,216,216
14,ret,5,ret_p05,17,2026-03-13T15:22:54,PCINT,7.0300,408.0000,1,1,2089,1873,216,216
14,ret,5,ret_p05,18,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2090,1874,216,216
14,ret,5,ret_p05,19,2026-03-13T15:22:54,PCINT,6.5500,380.0000,1,1,2091,1875,216,216
14,ret,5,ret_p05,20,2026-03-13T15:22:54,PCINT,6.1400,356.0000,1,1,2092,1876,216,216
14,ret,5,ret_p05,21,2026-03-13T15:22:54,PCINT,6.6900,388.0000,1,1,2093,1877,216,216
14,ret,5,ret_p05,22,2026-03-13T15:22:54,PCINT,6.9700,404.0000,1,1,2094,1878,216,216
14,ret,5,ret_p05,23,2026-03-13T15:22:54,PCINT,0.0000,480.0000,0,1,2095,1878,216,216
14,ret,5,ret_p05,24,2026-03-13T15:22:54,PCINT,8.2800,480.0000,1,1,2095,1879,216,216
15,ret,4,ret_p04,0,2026-03-13T15:22:58,PCINT,10.2800,596.0000,1,1,2103,1887,216,216
15,ret,4,ret_p04,1,2026-03-13T15:22:58,PCINT,11.1000,644.0000,1,1,2104,1888,216,216
15,ret,4,ret_p04,2,2026-03-13T15:22:58,PCINT,14.8300,860.0000,1,1,2105,1889,216,216
15,ret,4,ret_p04,3,2026-03-13T15:22:58,PCINT,0.0000,708.0000,0,1,2114,1889,224,224
15,ret,4,ret_p04,4,2026-03-13T15:22:58,PCINT,12.2100,708.0000,1,1,2114,1890,224,224
15,ret,4,ret_p04,5,2026-03-13T15:22:58,PCINT,8.3400,484.0000,1,1,2115,1891,224,224
15,ret,4,ret_p04,6,2026-03-13T15:22:58,PCINT,7.9300,460.0000,1,1,2116,1892,224,224
15,ret,4,ret_p04,7,2026-03-13T15:22:58,PCINT,8.3400,484.0000,1,1,2117,1893,224,224
15,ret,4,ret_p04,8,2026-03-13T15:22:58,PCINT,0.0000,484.0000,0,1,2118,1893,224,224
15,ret,4,ret_p04,9,2026-03-13T15:22:58,PCINT,8.3400,484.0000,1,1,2118,1894,224,224
15,ret,4,ret_p04,10,2026-03-13T15:22:58,PCINT,10.3400,600.0000,1,1,2300,2072,228,228
15,ret,4,ret_p04,11,2026-03-13T15:22:58,PCINT,10.0000,580.0000,1,1,2301,2073,228,228
15,ret,4,ret_p04,12,2026-03-13T15:22:58,PCINT,0.0000,584.0000,0,1,2302,2073,228,228
15,ret,4,ret_p04,13,2026-03-13T15:22:58,PCINT,10.0700,584.0000,1,1,2302,2074,228,228
15,ret,4,ret_p04,14,2026-03-13T15:22:58,PCINT,10.0700,584.0000,1,1,2303,2075,228,228
15,ret,4,ret_p04,15,2026-03-13T15:22:58,PCINT,0.0000,580.0000,0,1,2304,2075,228,228
15,ret,4,ret_p04,16,2026-03-13T15:22:58,PCINT,10.0000,580.0000,1,1,2304,2076,228,228
15,ret,4,ret_p04,17,2026-03-13T15:22:58,PCINT,0.0000,584.0000,0,1,2305,2076,228,228
15,ret,4,ret_p04,18,2026-03-13T15:22:58,PCINT,10.0700,584.0000,1,1,2305,2077,228,228
15,ret,4,ret_p04,19,2026-03-13T15:22:58,PCINT,0.0000,584.0000,0,1,2306,2077,228,228
15,ret,4,ret_p04,20,2026-03-13T15:22:58,PCINT,10.0700,584.0000,1,1,2306,2078,228,228
15,ret,4,ret_p04,21,2026-03-13T15:22:58,PCINT,10.4800,608.0000,1,1,2307,2079,228,228
15,ret,4,ret_p04,22,2026-03-13T15:22:58,PCINT,10.0000,580.0000,1,1,2308,2080,228,228
15,ret,4,ret_p04,23,2026-03-13T15:22:58,PCINT,10.4100,604.0000,1,1,2309,2081,228,228
15,ret,4,ret_p04,24,2026-03-13T15:22:58,PCINT,10.4100,604.0000,1,1,2310,2082,228,228
16,ret,3,ret_p03,0,2026-03-13T15:23:01,PCINT,10.4100,604.0000,1,1,2318,2090,228,228
16,ret,3,ret_p03,1,2026-03-13T15:23:01,PCINT,0.0000,584.0000,0,1,2319,2090,228,228
16,ret,3,ret_p03,2,2026-03-13T15:23:01,PCINT,10.0700,584.0000,1,1,2319,2091,228,228
16,ret,3,ret_p03,3,2026-03-13T15:23:01,PCINT,9.1700,532.0000,1,1,2320,2092,228,228
16,ret,3,ret_p03,4,2026-03-13T15:23:01,PCINT,9.1700,532.0000,1,1,2321,2093,228,228
16,ret,3,ret_p03,5,2026-03-13T15:23:01,PCINT,11.1700,648.0000,1,1,2322,2094,228,228
16,ret,3,ret_p03,6,2026-03-13T15:23:01,PCINT,8.6900,504.0000,1,1,2323,2095,228,228
16,ret,3,ret_p03,7,2026-03-13T15:23:01,PCINT,7.5200,436.0000,1,1,2324,2096,228,228
16,ret,3,ret_p03,8,2026-03-13T15:23:01,PCINT,7.4500,432.0000,1,1,2325,2097,228,228
16,ret,3,ret_p03,9,2026-03-13T15:23:01,PCINT,10.0000,580.0000,1,1,2330,2098,232,232
16,ret,3,ret_p03,10,2026-03-13T15:23:01,PCINT,0.0000,584.0000,0,1,2331,2098,232,232
16,ret,3,ret_p03,11,2026-03-13T15:23:01,PCINT,10.0700,584.0000,1,1,2331,2099,232,232
16,ret,3,ret_p03,12,2026-03-13T15:23:01,PCINT,10.4800,608.0000,1,1,2336,2100,236,236
16,ret,3,ret_p03,13,2026-03-13T15:23:01,PCINT,7.8600,456.0000,1,1,2337,2101,236,236
16,ret,3,ret_p03,14,2026-03-13T15:23:01,PCINT,7.8600,456.0000,1,1,2338,2102,236,236
16,ret,3,ret_p03,15,2026-03-13T15:23:01,PCINT,8.3400,484.0000,1,1,2339,2103,236,236
16,ret,3,ret_p03,16,2026-03-13T15:23:01,PCINT,9.9300,576.0000,1,1,2340,2104,236,236
16,ret,3,ret_p03,17,2026-03-13T15:23:01,PCINT,13.3100,772.0000,1,1,2341,2105,236,236
16,ret,3,ret_p03,18,2026-03-13T15:23:01,PCINT,15.3800,892.0000,1,1,2342,2106,236,236
16,ret,3,ret_p03,19,2026-03-13T15:23:01,PCINT,0.0000,684.0000,0,1,2351,2106,244,244
16,ret,3,ret_p03,20,2026-03-13T15:23:01,PCINT,11.7900,684.0000,1,1,2351,2107,244,244
16,ret,3,ret_p03,21,2026-03-13T15:23:01,PCINT,7.8600,456.0000,1,1,2352,2108,244,244
16,ret,3,ret_p03,22,2026-03-13T15:23:01,PCINT,0.0000,460.0000,0,1,2353,2108,244,244
16,ret,3,ret_p03,23,2026-03-13T15:23:01,PCINT,7.9300,460.0000,1,1,2353,2109,244,244
16,ret,3,ret_p03,24,2026-03-13T15:23:01,PCINT,0.0000,504.0000,0,1,2354,2109,244,244
17,ret,2,ret_p02,0,2026-03-13T15:23:04,PCINT,8.3400,484.0000,1,1,2381,2117,264,264
17,ret,2,ret_p02,1,2026-03-13T15:23:04,PCINT,8.2800,480.0000,1,1,2382,2118,264,264
17,ret,2,ret_p02,2,2026-03-13T15:23:04,PCINT,8.2800,480.0000,1,1,2383,2119,264,264
17,ret,2,ret_p02,3,2026-03-13T15:23:04,PCINT,8.3400,484.0000,1,1,2384,2120,264,264
17,ret,2,ret_p02,4,2026-03-13T15:23:04,PCINT,0.0000,504.0000,0,1,2385,2120,264,264
17,ret,2,ret_p02,5,2026-03-13T15:23:04,PCINT,8.6900,504.0000,1,1,2385,2121,264,264
17,ret,2,ret_p02,6,2026-03-13T15:23:04,PCINT,9.1700,532.0000,1,1,2386,2122,264,264
17,ret,2,ret_p02,7,2026-03-13T15:23:04,PCINT,9.9300,576.0000,1,1,2387,2123,264,264
17,ret,2,ret_p02,8,2026-03-13T15:23:04,PCINT,10.8300,628.0000,1,1,2388,2124,264,264
17,ret,2,ret_p02,9,2026-03-13T15:23:04,PCINT,11.3100,656.0000,1,1,2389,2125,264,264
17,ret,2,ret_p02,10,2026-03-13T15:23:04,PCINT,9.5900,556.0000,1,1,2390,2126,264,264
17,ret,2,ret_p02,11,2026-03-13T15:23:04,PCINT,14.6900,852.0000,1,1,2550,2282,268,268
17,ret,2,ret_p02,12,2026-03-13T15:23:04,PCINT,15.5900,904.0000,1,1,2551,2283,268,268
17,ret,2,ret_p02,13,2026-03-13T15:23:04,PCINT,15.1700,880.0000,1,1,2552,2284,268,268
17,ret,2,ret_p02,14,2026-03-13T15:23:04,PCINT,15.1000,876.0000,1,1,2553,2285,268,268
17,ret,2,ret_p02,15,2026-03-13T15:23:04,PCINT,15.5900,904.0000,1,1,2554,2286,268,268
17,ret,2,ret_p02,16,2026-03-13T15:23:04,PCINT,0.0000,876.0000,0,1,2555,2286,268,268
17,ret,2,ret_p02,17,2026-03-13T15:23:04,PCINT,15.1000,876.0000,1,1,2555,2287,268,268
17,ret,2,ret_p02,18,2026-03-13T15:23:04,PCINT,0.0000,856.0000,0,1,2556,2287,268,268
17,ret,2,ret_p02,19,2026-03-13T15:23:04,PCINT,14.7600,856.0000,1,1,2556,2288,268,268
17,ret,2,ret_p02,20,2026-03-13T15:23:04,PCINT,14.7600,856.0000,1,1,2557,2289,268,268
17,ret,2,ret_p02,21,2026-03-13T15:23:04,PCINT,14.6900,852.0000,1,1,2558,2290,268,268
17,ret,2,ret_p02,22,2026-03-13T15:23:04,PCINT,14.6900,852.0000,1,1,2559,2291,268,268
17,ret,2,ret_p02,23,2026-03-13T15:23:04,PCINT,14.3400,832.0000,1,1,2560,2292,268,268
17,ret,2,ret_p02,24,2026-03-13T15:23:04,PCINT,14.7600,856.0000,1,1,2561,2293,268,268
18,ret,1,ret_p01,0,2026-03-13T15:23:08,PCINT,12.1400,704.0000,1,1,2570,2302,268,268
18,ret,1,ret_p01,1,2026-03-13T15:23:08,PCINT,0.0000,872.0000,0,1,2571,2302,268,268
18,ret,1,ret_p01,2,2026-03-13T15:23:08,PCINT,15.0300,872.0000,1,1,2571,2303,268,268
18,ret,1,ret_p01,3,2026-03-13T15:23:08,PCINT,16.7600,972.0000,1,1,2572,2304,268,268
18,ret,1,ret_p01,4,2026-03-13T15:23:08,PCINT,17.5900,1020.0000,1,1,2573,2305,268,268
18,ret,1,ret_p01,5,2026-03-13T15:23:08,PCINT,18.7600,1088.0000,1,1,2574,2306,268,268
18,ret,1,ret_p01,6,2026-03-13T15:23:08,PCINT,0.0000,1124.0000,0,1,2575,2306,268,268
18,ret,1,ret_p01,7,2026-03-13T15:23:08,PCINT,19.3800,1124.0000,1,1,2575,2307,268,268
18,ret,1,ret_p01,8,2026-03-13T15:23:08,PCINT,0.0000,684.0000,0,1,2576,2307,268,268
18,ret,1,ret_p01,9,2026-03-13T15:23:08,PCINT,11.7900,684.0000,1,1,2576,2308,268,268
18,ret,1,ret_p01,10,2026-03-13T15:23:08,PCINT,16.0000,928.0000,1,1,2577,2309,268,268
18,ret,1,ret_p01,11,2026-03-13T15:23:08,PCINT,10.4800,608.0000,1,1,2578,2310,268,268
18,ret,1,ret_p01,12,2026-03-13T15:23:08,PCINT,11.7900,684.0000,1,1,2579,2311,268,268
18,ret,1,ret_p01,13,2026-03-13T15:23:08,PCINT,29.1700,1692.0000,1,1,2600,2312,288,288
18,ret,1,ret_p01,14,2026-03-13T15:23:08,PCINT,25.7900,1496.0000,1,1,2601,2313,288,288
18,ret,1,ret_p01,15,2026-03-13T15:23:08,PCINT,0.0000,1300.0000,0,1,2602,2313,288,288
18,ret,1,ret_p01,16,2026-03-13T15:23:08,PCINT,22.4100,1300.0000,1,1,2602,2314,288,288
18,ret,1,ret_p01,17,2026-03-13T15:23:08,PCINT,0.0000,1048.0000,0,1,2603,2314,288,288
18,ret,1,ret_p01,18,2026-03-13T15:23:08,PCINT,18.0700,1048.0000,1,1,2603,2315,288,288
18,ret,1,ret_p01,19,2026-03-13T15:23:08,PCINT,19.4500,1128.0000,1,1,2604,2316,288,288
18,ret,1,ret_p01,20,2026-03-13T15:23:08,PCINT,17.2400,1000.0000,1,1,2605,2317,288,288
18,ret,1,ret_p01,21,2026-03-13T15:23:08,PCINT,17.3100,1004.0000,1,1,2606,2318,288,288
18,ret,1,ret_p01,22,2026-03-13T15:23:08,PCINT,16.9000,980.0000,1,1,2607,2319,288,288
18,ret,1,ret_p01,23,2026-03-13T15:23:08,PCINT,16.4100,952.0000,1,1,2608,2320,288,288
18,ret,1,ret_p01,24,2026-03-13T15:23:08,PCINT,16.4100,952.0000,1,1,2609,2321,288,288
