BALL_BEAM_REF_BOOT
AS5600_BOOT,ok=1,status_ok=1,md=1,mh=0,ml=0,agc=190,mag=2085
HOST_START_READY
AS5600_ZERO,raw_deg=325.0195
REF_CFG,profile=center_far_near_90s,center_cm=13.0000,near_cm=9.0000,far_cm=17.0000,segment_ms=30000
REF,2302,13.0000,hold_center
TEL,15608,19.9409,18.8482,0.0000,0.0000,-5711,11.213522,9.5493,0.0000,0.0000,-112.5000,-112.5000,0.0000,-306.0000,1
TEL,15708,19.7808,18.8482,0.0000,0.0000,-5715,11.221376,9.5493,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,15808,18.3018,17.0038,-4.1149,0.0000,-5715,11.221376,-10.8329,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,15908,19.3144,18.8371,-4.0038,56.0000,-5741,11.272427,8.3052,0.0000,0.0000,-112.5000,6.3000,118.8000,-540.0001,1
TEL,16008,19.3144,18.8164,-3.4197,22.3785,-5813,11.413799,-11.4752,0.0000,0.0000,-112.5000,2.5176,115.0176,-1000.0000,1
TEL,16108,13.5555,16.2435,-3.2435,-56.0000,-5890,11.564988,-32.1607,0.0000,0.0000,-112.5000,-6.3000,106.2000,-946.0000,1
TEL,16208,18.9411,18.4569,-5.1277,0.0000,-5977,11.735812,-21.8394,0.0000,0.0000,-112.5000,0.0000,112.5000,-1000.0000,1
TEL,16308,15.4737,17.6434,-5.7679,56.0000,-6060,11.898782,-13.3776,0.0000,0.0000,-112.5000,6.3000,118.8000,-1000.0000,1
TEL,16408,15.8870,16.8097,-3.8097,0.0000,-6123,12.022482,-6.9477,0.0000,0.0000,-112.5000,-112.5000,0.0000,-472.0000,1
TEL,16508,17.7014,16.5854,-3.5854,56.0000,-6137,12.049971,5.5586,0.0000,0.0000,-112.5000,6.3000,118.8000,-60.0000,1
TEL,16608,19.3144,18.7380,-5.0030,0.0000,-6138,12.051935,17.7190,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,16708,19.7016,18.7380,0.0000,0.0000,-6138,12.051935,18.3749,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,16808,15.4737,15.8405,-3.4387,0.0000,-6138,12.051935,-14.3702,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,16908,18.4404,17.6661,-3.8892,56.0000,-6147,12.069606,-2.7736,0.0000,0.0000,-112.5000,6.3000,118.8000,-300.0000,1
TEL,17008,19.6230,18.9158,0.0000,0.0000,-6201,12.175635,11.8455,0.0000,0.0000,-112.5000,-112.5000,0.0000,-786.0001,1
TEL,17108,20.1034,18.9158,0.0000,0.0000,-6241,12.254175,11.8455,0.0000,0.0000,-112.5000,-112.5000,0.0000,-186.0001,1
TEL,17208,17.9637,17.7540,-5.6632,0.0000,-6242,12.256138,-1.5785,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,17308,16.2107,16.3172,-4.7540,56.0000,-6267,12.305226,0.2180,0.0000,1.9016,-112.5000,6.3000,118.8000,-540.0001,1
TEL,17408,19.7016,16.3172,0.0000,0.0000,-6296,12.362167,-2.7322,0.0000,1.9016,-112.5000,-112.5000,0.0000,-72.0001,1
TEL,17508,14.0448,15.5005,-2.5005,40.0542,-6300,12.370020,-4.0835,0.0000,0.0000,-112.5000,4.5061,117.0061,-180.0000,1
TEL,17608,19.0147,17.6855,-3.6291,88.8889,-6344,12.456415,3.2801,0.0000,0.0000,-112.5000,10.0000,122.5000,-780.0001,1
TEL,17708,19.5450,17.6855,0.0000,0.0000,-6410,12.586005,26.4094,0.0000,0.0000,-112.5000,-112.5000,0.0000,-546.0001,1
TEL,17808,19.9409,17.6855,0.0000,0.0000,-6429,12.623311,26.4094,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,17908,19.7016,15.4986,0.0000,0.0000,-6429,12.623311,-9.1118,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,18008,19.3907,18.9101,-4.3890,0.0000,-6429,12.623311,23.6301,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,18108,19.7016,18.9101,0.0000,0.0000,-6432,12.629202,13.2694,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
TEL,18208,15.4737,16.3910,-4.4607,56.0000,-6441,12.646874,-9.0588,0.0000,0.0000,-112.5000,6.3000,118.8000,-300.0000,1
TEL,18308,18.9411,17.7646,-3.8724,80.1346,-6493,12.748975,-3.0320,0.0000,0.0000,-112.5000,9.0151,121.5151,-900.0001,1
TEL,18408,19.5450,18.5605,0.0000,0.0000,-6572,12.904091,19.8970,0.0000,0.0000,-112.5000,-112.5000,0.0000,-706.0000,1
TEL,18508,19.7016,18.5605,0.0000,0.0000,-6605,12.968887,19.8970,0.0000,0.0000,-112.5000,-112.5000,0.0000,-100.0000,1
