t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
45199,READY,-13.5861,-13.6316,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6316,-13.5861,-13.6316,-13.6316,0.4,1,0,1,0,
45299,READY,-13.5861,-13.6017,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6017,-13.5861,-13.6017,-13.6017,0.4,1,0,1,0,
45400,READY,-13.5861,-13.5938,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5938,-13.5861,-13.5938,-13.5938,0.4,1,0,1,0,
45500,READY,-13.5861,-13.5899,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5899,-13.5861,-13.5899,-13.5899,0.4,1,0,1,0,
45600,READY,-13.5861,-13.5874,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5874,-13.5861,-13.5874,-13.5874,0.4,1,0,1,0,
45701,READY,-13.5861,-13.5867,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5867,-13.5861,-13.5867,-13.5867,0.4,1,0,1,0,
45801,READY,-13.5861,-13.5863,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5863,-13.5861,-13.5863,-13.5863,0.4,1,0,1,0,
45901,READY,-13.5861,-13.5862,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5862,-13.5861,-13.5862,-13.5862,0.4,1,0,1,0,
46001,READY,-13.5861,-13.5862,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5862,-13.5861,-13.5862,-13.5862,0.4,1,0,1,0,
46101,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46201,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46302,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46402,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46502,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46602,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
46702,READY,-13.5861,-13.5717,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5717,-13.5861,-13.5717,-13.5717,0.4,1,0,1,0,
46802,READY,-13.5861,-13.5812,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5812,-13.5861,-13.5812,-13.5812,0.4,1,0,1,0,
46902,READY,-13.5861,-13.5837,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5837,-13.5861,-13.5837,-13.5837,0.4,1,0,1,0,
47002,READY,-13.5861,-13.5849,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5849,-13.5861,-13.5849,-13.5849,0.4,1,0,1,0,
47102,READY,-13.5861,-13.5857,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5857,-13.5861,-13.5857,-13.5857,0.4,1,0,1,0,
47202,READY,-13.5861,-13.5859,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5859,-13.5861,-13.5859,-13.5859,0.4,1,0,1,0,
47302,READY,-13.5861,-13.586,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.586,-13.5861,-13.586,-13.586,0.4,1,0,1,0,
47403,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
47503,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
47603,READY,-13.5175,-13.5655,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5655,-13.5175,-13.5655,-13.5655,0.4,1,0,1,0,
47703,READY,-13.5175,-13.541,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.541,-13.5175,-13.541,-13.541,0.4,1,0,1,0,
47803,READY,-13.5175,-13.529,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.529,-13.5175,-13.529,-13.529,0.4,1,0,1,0,
47903,READY,-13.5175,-13.5215,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5215,-13.5175,-13.5215,-13.5215,0.4,1,0,1,0,
48005,READY,-13.5175,-13.5195,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5195,-13.5175,-13.5195,-13.5195,0.4,1,0,1,0,
48105,READY,-13.5175,-13.5182,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5182,-13.5175,-13.5182,-13.5182,0.4,1,0,1,0,
48205,READY,-13.5861,-13.5384,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5384,-13.5861,-13.5384,-13.5384,0.4,1,0,1,0,
48305,READY,-13.5861,-13.5597,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5597,-13.5861,-13.5597,-13.5597,0.4,1,0,1,0,
48405,READY,-13.5861,-13.5732,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5732,-13.5861,-13.5732,-13.5732,0.4,1,0,1,0,
48505,READY,-13.5861,-13.5798,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5798,-13.5861,-13.5798,-13.5798,0.4,1,0,1,0,
48606,READY,-13.5861,-13.5839,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5839,-13.5861,-13.5839,-13.5839,0.4,1,0,1,0,
48706,READY,-13.5861,-13.5706,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5706,-13.5861,-13.5706,-13.5706,0.4,1,0,1,0,
48806,READY,-13.5861,-13.5808,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5808,-13.5861,-13.5808,-13.5808,0.4,1,0,1,0,
48906,READY,-13.5861,-13.5835,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5835,-13.5861,-13.5835,-13.5835,0.4,1,0,1,0,
49006,READY,-13.5861,-13.5848,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5848,-13.5861,-13.5848,-13.5848,0.4,1,0,1,0,
49106,READY,-13.5861,-13.5857,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5857,-13.5861,-13.5857,-13.5857,0.4,1,0,1,0,
49206,READY,-13.5861,-13.5859,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5859,-13.5861,-13.5859,-13.5859,0.4,1,0,1,0,
49306,READY,-13.5175,-13.551,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.551,-13.5175,-13.551,-13.551,0.4,1,0,1,0,
49406,READY,-13.5861,-13.564,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.564,-13.5861,-13.564,-13.564,0.4,1,0,1,0,
49506,READY,-13.5861,-13.5753,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5753,-13.5861,-13.5753,-13.5753,0.4,1,0,1,0,
49606,READY,-13.5861,-13.5808,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5808,-13.5861,-13.5808,-13.5808,0.4,1,0,1,0,
49707,READY,-13.5861,-13.5843,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5843,-13.5861,-13.5843,-13.5843,0.4,1,0,1,0,
49807,READY,-13.5861,-13.5852,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5852,-13.5861,-13.5852,-13.5852,0.4,1,0,1,0,
49907,READY,-13.5861,-13.5858,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5858,-13.5861,-13.5858,-13.5858,0.4,1,0,1,0,
50008,READY,-13.5861,-13.586,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.586,-13.5861,-13.586,-13.586,0.4,1,0,1,0,
50108,READY,-13.5175,-13.5655,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5655,-13.5175,-13.5655,-13.5655,0.4,1,0,1,0,
50208,READY,-13.5175,-13.541,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.541,-13.5175,-13.541,-13.541,0.4,1,0,1,0,
50310,READY,-13.5175,-13.5256,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5256,-13.5175,-13.5256,-13.5256,0.4,1,0,1,0,
50410,READY,-13.5175,-13.5215,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5215,-13.5175,-13.5215,-13.5215,0.4,1,0,1,0,
50510,READY,-13.5861,-13.5639,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5639,-13.5861,-13.5639,-13.5639,0.4,1,0,1,0,
50610,READY,-13.5861,-13.5752,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5752,-13.5861,-13.5752,-13.5752,0.4,1,0,1,0,
50710,READY,-13.5861,-13.5808,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5808,-13.5861,-13.5808,-13.5808,0.4,1,0,1,0,
50810,READY,-13.5861,-13.5843,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5843,-13.5861,-13.5843,-13.5843,0.4,1,0,1,0,
50910,READY,-13.5861,-13.5852,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5852,-13.5861,-13.5852,-13.5852,0.4,1,0,1,0,
51010,READY,-13.9291,-13.6886,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.6886,-13.9291,-13.6886,-13.6886,0.4,1,0,1,0,
51110,READY,-13.9977,-13.8917,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.8917,-13.9977,-13.8917,-13.8917,0.4,1,0,1,0,
51210,READY,-13.9977,-13.9458,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9458,-13.9977,-13.9458,-13.9458,0.4,1,0,1,0,
51310,READY,-13.9977,-13.9723,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9723,-13.9977,-13.9723,-13.9723,0.4,1,0,1,0,
51410,READY,-13.9977,-13.989,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.989,-13.9977,-13.989,-13.989,0.4,1,0,1,0,
51510,READY,-13.9291,-13.9729,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9729,-13.9291,-13.9729,-13.9729,0.4,1,0,1,0,
51610,READY,-13.6547,-13.8682,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.8682,-13.6547,-13.8682,-13.8682,0.4,1,0,1,0,
51710,READY,-13.6547,-13.728,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.728,-13.6547,-13.728,-13.728,0.4,1,0,1,0,
51810,READY,-13.6547,-13.6906,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.6906,-13.6547,-13.6906,-13.6906,0.4,1,0,1,0,
51910,READY,-13.6547,-13.6723,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.6723,-13.6547,-13.6723,-13.6723,0.4,1,0,1,0,
52011,READY,-13.9977,-13.876,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.876,-13.9977,-13.876,-13.876,0.4,1,0,1,0,
52111,READY,-13.9977,-13.9381,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9381,-13.9977,-13.9381,-13.9381,0.4,1,0,1,0,
52211,READY,-13.9977,-13.9773,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9773,-13.9977,-13.9773,-13.9773,0.4,1,0,1,0,
52312,READY,-13.9977,-13.9877,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9877,-13.9977,-13.9877,-13.9877,0.4,1,0,1,0,
52412,READY,-13.9977,-13.9928,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9928,-13.9977,-13.9928,-13.9928,0.4,1,0,1,0,
52512,READY,-13.9977,-13.9859,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9859,-13.9977,-13.9859,-13.9859,0.4,1,0,1,0,
52613,READY,-13.9977,-13.9919,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9919,-13.9977,-13.9919,-13.9919,0.4,1,0,1,0,
52713,READY,-13.9977,-13.9957,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9957,-13.9977,-13.9957,-13.9957,0.4,1,0,1,0,
52813,READY,-13.9977,-13.9967,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9967,-13.9977,-13.9967,-13.9967,0.4,1,0,1,0,
52913,READY,-13.9977,-13.9974,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9974,-13.9977,-13.9974,-13.9974,0.4,1,0,1,0,
53013,READY,-13.9977,-13.9976,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9976,-13.9977,-13.9976,-13.9976,0.4,1,0,1,0,
53113,READY,-13.9977,-13.9976,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9976,-13.9977,-13.9976,-13.9976,0.4,1,0,1,0,
53214,READY,-13.9291,-13.9166,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9166,-13.9291,-13.9166,-13.9166,0.4,1,0,1,0,
53314,READY,-13.5861,-13.7481,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.7481,-13.5861,-13.7481,-13.7481,0.4,1,0,1,0,
53414,READY,-13.5861,-13.6417,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6417,-13.5861,-13.6417,-13.6417,0.4,1,0,1,0,
53514,READY,-13.5861,-13.6133,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6133,-13.5861,-13.6133,-13.6133,0.4,1,0,1,0,
53614,READY,-13.5861,-13.5995,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5995,-13.5861,-13.5995,-13.5995,0.4,1,0,1,0,
53714,READY,-13.5861,-13.5907,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5907,-13.5861,-13.5907,-13.5907,0.4,1,0,1,0,
53814,READY,-13.5861,-13.5884,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5884,-13.5861,-13.5884,-13.5884,0.4,1,0,1,0,
53914,READY,-13.5861,-13.5872,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5872,-13.5861,-13.5872,-13.5872,0.4,1,0,1,0,
54014,READY,-13.5861,-13.5865,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5865,-13.5861,-13.5865,-13.5865,0.4,1,0,1,0,
54114,READY,-13.5861,-13.5863,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5863,-13.5861,-13.5863,-13.5863,0.4,1,0,1,0,
54214,READY,-13.5861,-13.5862,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5862,-13.5861,-13.5862,-13.5862,0.4,1,0,1,0,
54315,READY,-13.5861,-13.5861,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5861,-13.5861,-13.5861,-13.5861,0.4,1,0,1,0,
54415,READY,-13.9291,-13.7611,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.7611,-13.9291,-13.7611,-13.7611,0.4,1,0,1,0,
54515,READY,-13.9977,-13.9165,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9165,-13.9977,-13.9165,-13.9165,0.4,1,0,1,0,
54616,READY,-13.9977,-13.9579,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9579,-13.9977,-13.9579,-13.9579,0.4,1,0,1,0,
54716,READY,-13.9977,-13.9782,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9782,-13.9977,-13.9782,-13.9782,0.4,1,0,1,0,
54816,READY,-13.9977,-13.991,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.991,-13.9977,-13.991,-13.991,0.4,1,0,1,0,
54917,READY,-13.9977,-13.9944,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9944,-13.9977,-13.9944,-13.9944,0.4,1,0,1,0,
55017,READY,-13.9977,-13.9966,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9966,-13.9977,-13.9966,-13.9966,0.4,1,0,1,0,
55117,READY,-13.9977,-13.9972,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9972,-13.9977,-13.9972,-13.9972,0.4,1,0,1,0,
55217,READY,-13.9291,-13.9769,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9769,-13.9291,-13.9769,-13.9769,0.4,1,0,1,0,
55317,READY,-13.9291,-13.9526,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9526,-13.9291,-13.9526,-13.9526,0.4,1,0,1,0,
55417,READY,-13.9291,-13.9406,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9406,-13.9291,-13.9406,-13.9406,0.4,1,0,1,0,
55518,READY,-13.6547,-13.8507,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.8507,-13.6547,-13.8507,-13.8507,0.4,1,0,1,0,
55618,READY,-13.6547,-13.7508,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.7508,-13.6547,-13.7508,-13.7508,0.4,1,0,1,0,
55718,READY,-13.5861,-13.6527,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6527,-13.5861,-13.6527,-13.6527,0.4,1,0,1,0,
55818,READY,-13.5861,-13.6187,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6187,-13.5861,-13.6187,-13.6187,0.4,1,0,1,0,
55918,READY,-13.5861,-13.6021,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6021,-13.5861,-13.6021,-13.6021,0.4,1,0,1,0,
56018,READY,-13.9291,-13.8169,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.8169,-13.9291,-13.8169,-13.8169,0.4,1,0,1,0,
56118,READY,-13.9291,-13.8742,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.8742,-13.9291,-13.8742,-13.8742,0.4,1,0,1,0,
56218,READY,-13.9291,-13.9022,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9022,-13.9291,-13.9022,-13.9022,0.4,1,0,1,0,
56318,READY,-13.9291,-13.9199,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9199,-13.9291,-13.9199,-13.9199,0.4,1,0,1,0,
56418,READY,-13.9291,-13.9246,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9246,-13.9291,-13.9246,-13.9246,0.4,1,0,1,0,
56518,READY,-13.9977,-13.9619,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9619,-13.9977,-13.9619,-13.9619,0.4,1,0,1,0,
56619,READY,-13.9291,-13.9504,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9504,-13.9291,-13.9504,-13.9504,0.4,1,0,1,0,
56719,READY,-13.5861,-13.8367,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.8367,-13.5861,-13.8367,-13.8367,0.4,1,0,1,0,
56819,READY,-13.5861,-13.6721,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6721,-13.5861,-13.6721,-13.6721,0.4,1,0,1,0,
56920,READY,-13.9977,-13.8381,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.8381,-13.9977,-13.8381,-13.8381,0.4,1,0,1,0,
57020,READY,-13.9291,-13.8845,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.8845,-13.9291,-13.8845,-13.8845,0.4,1,0,1,0,
57120,READY,-13.9977,-13.9488,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9488,-13.9977,-13.9488,-13.9488,0.4,1,0,1,0,
57221,READY,-13.9291,-13.9532,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9532,-13.9291,-13.9532,-13.9532,0.4,1,0,1,0,
57321,READY,-13.5861,-13.7768,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.7768,-13.5861,-13.7768,-13.7768,0.4,1,0,1,0,
57421,READY,-13.5861,-13.6796,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6796,-13.5861,-13.6796,-13.6796,0.4,1,0,1,0,
57521,READY,-13.5861,-13.6182,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6182,-13.5861,-13.6182,-13.6182,0.4,1,0,1,0,
57621,READY,-13.5861,-13.6018,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6018,-13.5861,-13.6018,-13.6018,0.4,1,0,1,0,
57721,READY,-13.5861,-13.5938,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5938,-13.5861,-13.5938,-13.5938,0.4,1,0,1,0,
57822,READY,-13.5861,-13.5888,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5888,-13.5861,-13.5888,-13.5888,0.4,1,0,1,0,
57922,READY,-13.5861,-13.5874,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5874,-13.5861,-13.5874,-13.5874,0.4,1,0,1,0,
58022,READY,-13.5861,-13.5866,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5866,-13.5861,-13.5866,-13.5866,0.4,1,0,1,0,
